FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,CLASE DE ARMA,PERMISO,ZONA,CLASE DE SITIO,CÓDIGO DANE,CANTIDAD
20/02/2018,TOLIMA,GUAMO,Martes,REVOLVER,CON PERMISO,RURAL,CARRETERA,"73,319,000",1
20/02/2018,TOLIMA,HONDA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"73,349,000",1
20/02/2018,TOLIMA,MELGAR,Martes,ESCOPETA,CON PERMISO,RURAL,CARRETERA,"73,449,000",1
20/02/2018,TOLIMA,MELGAR,Martes,REVOLVER,CON PERMISO,RURAL,CARRETERA,"73,449,000",1
20/02/2018,VALLE,CALI (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
20/02/2018,VALLE,CALI (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
20/02/2018,VALLE,PALMIRA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,520,000",1
21/02/2018,ANTIOQUIA,GÓMEZ PLATA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,310,000",1
21/02/2018,ANTIOQUIA,ITAGUI,Miércoles,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"5,360,000",1
21/02/2018,ARAUCA,SARAVENA,Miércoles,CARABINA,SIN PERMISO,URBANA,VIAS PUBLICAS,"81,736,000",2
21/02/2018,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
21/02/2018,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,CASAS DE HABITACION,"8,001,000",1
21/02/2018,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,"8,001,000",2
21/02/2018,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
21/02/2018,ATLÁNTICO,SOLEDAD,Miércoles,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"8,758,000",1
21/02/2018,BOLÍVAR,CARTAGENA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"13,001,000",1
21/02/2018,BOLÍVAR,CARTAGENA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"13,001,000",1
21/02/2018,BOYACÁ,DUITAMA,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"15,238,000",1
21/02/2018,BOYACÁ,MONIQUIRÁ,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"15,469,000",1
21/02/2018,BOYACÁ,SAN MIGUEL DE SEMA,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,RURAL,VIAS PUBLICAS,"15,676,000",1
21/02/2018,BOYACÁ,SAN PABLO DE BORBUR,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,RURAL,VIAS PUBLICAS,"15,681,000",1
21/02/2018,BOYACÁ,SOGAMOSO,Miércoles,ESCOPETA,CON PERMISO,URBANA,VIAS PUBLICAS,"15,759,000",1
21/02/2018,BOYACÁ,ZETAQUIRA,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,"15,897,000",1
21/02/2018,CALDAS,MARMATO,Miércoles,ESCOPETA,SIN PERMISO,RURAL,INSTALACIONES DE LA POLICIA,"17,442,000",1
21/02/2018,CALDAS,RIOSUCIO,Miércoles,ESCOPETA,SIN PERMISO,RURAL,INSTALACIONES DE LA POLICIA,"17,614,000",1
21/02/2018,CALDAS,VICTORIA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"17,867,000",1
21/02/2018,CAQUETÁ,CARTAGENA DEL CHAIRÁ,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,"18,150,000",1
21/02/2018,CASANARE,YOPAL (CT),Miércoles,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"85,001,000",1
21/02/2018,CASANARE,YOPAL (CT),Miércoles,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"85,001,000",1
21/02/2018,CAUCA,PUERTO TEJADA,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"19,573,000",1
21/02/2018,CESAR,AGUACHICA,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"20,011,000",1
21/02/2018,CESAR,LA JAGUA DE IBIRICO,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,"20,400,000",1
21/02/2018,CESAR,SAN ALBERTO,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,"20,710,000",1
21/02/2018,CÓRDOBA,CHIMÁ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"23,168,000",1
21/02/2018,CÓRDOBA,PLANETA RICA,Miércoles,REVOLVER,SIN PERMISO,RURAL,TRAMO DE VIA,"23,555,000",2
21/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
21/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,CASAS DE HABITACION,"11,001,000",1
21/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,"11,001,000",2
21/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
21/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,CASAS DE HABITACION,"11,001,000",1
21/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
21/02/2018,CUNDINAMARCA,FACATATIVÁ,Miércoles,REVOLVER,SIN PERMISO,URBANA,FRENTE A ALMACEN - VIA PUBLICA,"25,269,000",2
21/02/2018,CUNDINAMARCA,GUAYABETAL,Miércoles,PISTOLA,SIN PERMISO,RURAL,CARRETERA,"25,335,000",1
21/02/2018,CUNDINAMARCA,LA PALMA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,"25,394,000",1
21/02/2018,CUNDINAMARCA,PAIME,Miércoles,ESCOPETA,SIN PERMISO,URBANA,FINCAS Y SIMILARES,"25,518,000",1
21/02/2018,GUAJIRA,URUMITA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,"44,855,000",1
21/02/2018,GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),Miércoles,FUSIL / RIFLE,SIN PERMISO,RURAL,VIAS PUBLICAS,"95,001,000",1
21/02/2018,MAGDALENA,SANTA MARTA (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,"47,001,000",1
21/02/2018,MAGDALENA,SANTA MARTA (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,TRAMO DE VIA,"47,001,000",1
21/02/2018,META,SAN MARTÍN,Miércoles,ESCOPETA,SIN PERMISO,RURAL,TRAMO DE VIA,"50,689,000",1
21/02/2018,META,VILLAVICENCIO (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"50,001,000",1
21/02/2018,META,VILLAVICENCIO (CT),Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"50,001,000",1
21/02/2018,NARIÑO,EL PEÑOL,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"52,254,000",1
21/02/2018,NARIÑO,TÚQUERRES,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"52,838,000",1
21/02/2018,NORTE DE SANTANDER,CACHIRÁ,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,"54,128,000",1
21/02/2018,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"54,001,000",1
21/02/2018,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"54,001,000",1
21/02/2018,RISARALDA,MARSELLA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"66,440,000",1
21/02/2018,RISARALDA,MARSELLA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"66,440,000",1
21/02/2018,SANTANDER,BARRANCABERMEJA,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"68,081,000",1
21/02/2018,SANTANDER,SOCORRO,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,"68,755,000",2
21/02/2018,SANTANDER,SOCORRO,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,PARQUES,"68,755,000",4
21/02/2018,SUCRE,SAN JUAN DE BETULIA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"70,702,000",1
21/02/2018,TOLIMA,IBAGUÉ (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"73,001,000",1
21/02/2018,TOLIMA,IBAGUÉ (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"73,001,000",1
21/02/2018,TOLIMA,IBAGUÉ (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"73,001,000",1
21/02/2018,TOLIMA,IBAGUÉ (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"73,001,000",1
21/02/2018,TOLIMA,SALDAÑA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,"73,671,000",2
21/02/2018,VALLE,CALI (CT),Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
21/02/2018,VALLE,CALI (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,PANADERIAS,"76,001,000",1
21/02/2018,VALLE,CALI (CT),Miércoles,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
21/02/2018,VALLE,FLORIDA,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,275,000",1
21/02/2018,VALLE,PALMIRA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,"76,520,000",1
21/02/2018,VALLE,PALMIRA,Miércoles,REVOLVER,SIN PERMISO,RURAL,CARRETERA,"76,520,000",1
21/02/2018,VALLE,PALMIRA,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,520,000",1
22/02/2018,ANTIOQUIA,ABRIAQUÍ,Jueves,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"5,004,000",1
22/02/2018,ANTIOQUIA,AMALFI,Jueves,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"5,031,000",1
22/02/2018,ANTIOQUIA,APARTADÓ,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,045,000",1
22/02/2018,ANTIOQUIA,BARBOSA,Jueves,ESCOPETA,SIN PERMISO,RURAL,SELVA,"5,079,000",1
22/02/2018,ANTIOQUIA,SANTA BÁRBARA,Jueves,PISTOLA,CON PERMISO,RURAL,TRAMO DE VIA,"5,679,000",1
22/02/2018,ANTIOQUIA,URAMITA,Jueves,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"5,842,000",1
22/02/2018,ATLÁNTICO,BARRANQUILLA (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
22/02/2018,ATLÁNTICO,BARRANQUILLA (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
22/02/2018,ATLÁNTICO,BARRANQUILLA (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
22/02/2018,ATLÁNTICO,BARRANQUILLA (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
22/02/2018,ATLÁNTICO,BARRANQUILLA (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
22/02/2018,ATLÁNTICO,PONEDERA,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,560,000",1
22/02/2018,ATLÁNTICO,SANTA LUCÍA,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,675,000",1
22/02/2018,ATLÁNTICO,SOLEDAD,Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,758,000",1
22/02/2018,BOLÍVAR,CARTAGENA (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"13,001,000",1
22/02/2018,BOYACÁ,ARCABUCO,Jueves,ESCOPETA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,"15,051,000",1
22/02/2018,BOYACÁ,ARCABUCO,Jueves,ESCOPETA DE FISTO,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,"15,051,000",1
22/02/2018,BOYACÁ,GACHANTIVÁ,Jueves,REVOLVER,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,"15,293,000",1
22/02/2018,BOYACÁ,GUATEQUE,Jueves,PISTOLA,CON PERMISO,RURAL,TRAMO DE VIA,"15,322,000",1
22/02/2018,BOYACÁ,SÁCHICA,Jueves,ESCOPETA DE FISTO,SIN PERMISO,RURAL,TRAMO DE VIA,"15,638,000",1
22/02/2018,BOYACÁ,SANTA MARÍA,Jueves,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"15,690,000",1
22/02/2018,BOYACÁ,SANTA MARÍA,Jueves,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"15,690,000",1
22/02/2018,BOYACÁ,TUNJA (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"15,001,000",1
22/02/2018,BOYACÁ,ZETAQUIRA,Jueves,ESCOPETA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,"15,897,000",1
22/02/2018,CALDAS,MANIZALES (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"17,001,000",1
22/02/2018,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"18,753,000",1
22/02/2018,CASANARE,HATO COROZAL,Jueves,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"85,125,000",1
22/02/2018,CASANARE,VILLANUEVA,Jueves,REVOLVER,SIN PERMISO,RURAL,TRAMO DE VIA,"85,440,000",1
22/02/2018,CAUCA,PATÍA,Jueves,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"19,532,000",1
22/02/2018,CESAR,AGUACHICA,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"20,011,000",1
22/02/2018,CESAR,EL COPEY,Jueves,ESCOPETA,SIN PERMISO,RURAL,LOTE BALDIO,"20,238,000",1
22/02/2018,CESAR,LA PAZ,Jueves,ESCOPETA,SIN PERMISO,URBANA,CASAS DE HABITACION,"20,621,000",2
22/02/2018,CESAR,LA PAZ,Jueves,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,"20,621,000",1
22/02/2018,CESAR,LA PAZ,Jueves,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,"20,621,000",2
22/02/2018,CÓRDOBA,CHINÚ,Jueves,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"23,182,000",1
22/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
22/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
22/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
22/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
22/02/2018,CUNDINAMARCA,LA MESA,Jueves,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"25,386,000",1
22/02/2018,CUNDINAMARCA,SOPÓ,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"25,758,000",1
22/02/2018,CUNDINAMARCA,SOPÓ,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"25,758,000",1
22/02/2018,CUNDINAMARCA,SOPÓ,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"25,758,000",1
22/02/2018,CUNDINAMARCA,TABIO,Jueves,REVOLVER,CON PERMISO,RURAL,CARRETERA,"25,785,000",1
22/02/2018,GUAJIRA,MAICAO,Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"44,430,000",1
22/02/2018,GUAJIRA,MAICAO,Jueves,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"44,430,000",1
22/02/2018,GUAJIRA,RIOHACHA (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,"44,001,000",1
22/02/2018,HUILA,ALTAMIRA,Jueves,PISTOLA,CON PERMISO,RURAL,TRAMO DE VIA,"41,026,000",1
22/02/2018,HUILA,GIGANTE,Jueves,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"41,306,000",1
22/02/2018,HUILA,NEIVA (CT),Jueves,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"41,001,000",1
22/02/2018,HUILA,NEIVA (CT),Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"41,001,000",1
22/02/2018,HUILA,SANTA MARÍA,Jueves,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"41,676,000",1
22/02/2018,HUILA,TIMANÁ,Jueves,ESCOPETA,SIN PERMISO,URBANA,CASAS DE HABITACION,"41,807,000",1
22/02/2018,MAGDALENA,SANTA MARTA (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"47,001,000",1
22/02/2018,META,GRANADA,Jueves,PISTOLA,CON PERMISO,RURAL,TRAMO DE VIA,"50,313,000",1
22/02/2018,NARIÑO,IPIALES,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"52,356,000",1
22/02/2018,NARIÑO,PASTO (CT),Jueves,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"52,001,000",1
22/02/2018,NARIÑO,PASTO (CT),Jueves,ESCOPETA,SIN PERMISO,URBANA,CASAS DE HABITACION,"52,001,000",1
22/02/2018,NORTE DE SANTANDER,CHINÁCOTA,Jueves,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,"54,172,000",1
22/02/2018,NORTE DE SANTANDER,CÚCUTA (CT),Jueves,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"54,001,000",1
22/02/2018,NORTE DE SANTANDER,EL ZULIA,Jueves,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,"54,261,000",1
22/02/2018,PUTUMAYO,SIBUNDOY,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"86,749,000",1
22/02/2018,PUTUMAYO,SIBUNDOY,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"86,749,000",1
22/02/2018,PUTUMAYO,SIBUNDOY,Jueves,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"86,749,000",1
22/02/2018,SANTANDER,EL PLAYÓN,Jueves,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,"68,255,000",1
22/02/2018,SANTANDER,OIBA,Jueves,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,"68,500,000",1
22/02/2018,SUCRE,CAIMITO,Jueves,ESCOPETA,SIN PERMISO,URBANA,CASAS DE HABITACION,"70,124,000",1
22/02/2018,SUCRE,CAIMITO,Jueves,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,"70,124,000",1
22/02/2018,TOLIMA,FLANDES,Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"73,275,000",1
22/02/2018,VALLE,CALI (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
22/02/2018,VALLE,CALI (CT),Jueves,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
22/02/2018,VALLE,RIOFRÍO,Jueves,REVOLVER,CON PERMISO,RURAL,VIAS PUBLICAS,"76,616,000",1
23/02/2018,ANTIOQUIA,CAÑASGORDAS,Viernes,PISTOLA,CON PERMISO,RURAL,TRAMO DE VIA,"5,138,000",2
23/02/2018,ANTIOQUIA,ITAGUI,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,360,000",1
23/02/2018,ANTIOQUIA,MEDELLÍN (CT),Viernes,REVOLVER,CON PERMISO,URBANA,BANCOS,"5,001,000",1
23/02/2018,ANTIOQUIA,MEDELLÍN (CT),Viernes,LANZA GRANADAS,SIN PERMISO,RURAL,VIAS PUBLICAS,"5,001,000",1
23/02/2018,ANTIOQUIA,MEDELLÍN (CT),Viernes,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,"5,001,000",1
23/02/2018,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,042,000",1
23/02/2018,ATLÁNTICO,BARRANQUILLA (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
23/02/2018,ATLÁNTICO,BARRANQUILLA (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
23/02/2018,ATLÁNTICO,MALAMBO,Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,433,000",1
23/02/2018,ATLÁNTICO,PUERTO COLOMBIA,Viernes,PISTOLA,CON PERMISO,RURAL,CARRETERA,"8,573,000",1
23/02/2018,ATLÁNTICO,PUERTO COLOMBIA,Viernes,REVOLVER,CON PERMISO,RURAL,CARRETERA,"8,573,000",1
23/02/2018,ATLÁNTICO,SABANALARGA,Viernes,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,"8,638,000",1
23/02/2018,ATLÁNTICO,SOLEDAD,Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,758,000",1
23/02/2018,BOLÍVAR,CARTAGENA (CT),Viernes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"13,001,000",1
23/02/2018,BOYACÁ,COPER,Viernes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"15,212,000",1
23/02/2018,BOYACÁ,TENZA,Viernes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"15,798,000",1
23/02/2018,CALDAS,MANIZALES (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"17,001,000",1
23/02/2018,CALDAS,RISARALDA,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"17,616,000",1
23/02/2018,CASANARE,VILLANUEVA,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"85,440,000",1
23/02/2018,CAUCA,CORINTO,Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"19,212,000",1
23/02/2018,CAUCA,GUACHENÉ,Viernes,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,"19,300,000",1
23/02/2018,CESAR,VALLEDUPAR (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"20,001,000",1
23/02/2018,CHOCÓ,QUIBDÓ (CT),Viernes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"27,001,000",1
23/02/2018,CÓRDOBA,BUENAVISTA,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"23,079,000",1
23/02/2018,CÓRDOBA,CERETÉ,Viernes,REVOLVER,CON PERMISO,RURAL,TRAMO DE VIA,"23,162,000",1
23/02/2018,CÓRDOBA,MONTELÍBANO,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"23,466,000",1
23/02/2018,CÓRDOBA,SAHAGÚN,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"23,660,000",1
23/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
23/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
23/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,"11,001,000",2
23/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
23/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,REVOLVER,CON PERMISO,URBANA,CASAS DE HABITACION,"11,001,000",1
23/02/2018,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
23/02/2018,CUNDINAMARCA,CAJICÁ,Viernes,REVOLVER,CON PERMISO,RURAL,CARRETERA,"25,126,000",1
23/02/2018,CUNDINAMARCA,CARMEN DE CARUPA,Viernes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"25,154,000",1
23/02/2018,CUNDINAMARCA,LA CALERA,Viernes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"25,377,000",1
23/02/2018,CUNDINAMARCA,LENGUAZAQUE,Viernes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"25,407,000",1
23/02/2018,CUNDINAMARCA,SAN CAYETANO,Viernes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"25,653,000",1
23/02/2018,CUNDINAMARCA,UBALÁ,Viernes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"25,839,000",3
23/02/2018,GUAJIRA,ALBANIA,Viernes,ESCOPETA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,"44,035,000",1
23/02/2018,GUAJIRA,BARRANCAS,Viernes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"44,078,000",1
23/02/2018,GUAJIRA,FONSECA,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"44,279,000",1
23/02/2018,MAGDALENA,CIÉNAGA,Viernes,PISTOLA,CON PERMISO,RURAL,TRAMO DE VIA,"47,189,000",1
23/02/2018,MAGDALENA,GUAMAL,Viernes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"47,318,000",1
