FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,CLASE DE ARMA,PERMISO,ZONA,CLASE DE SITIO,CÓDIGO DANE,CANTIDAD
01/01/2016 12:00:00 AM,ANTIOQUIA,ARGELIA,Viernes,12/31/1899 04:15:00 PM,LA OSA,URBANA,VIAS PUBLICAS,"5,055,000",1
01/01/2016 12:00:00 AM,ANTIOQUIA,BARBOSA,Viernes,12/31/1899 10:15:00 AM,VDA. TABLAZO HATILLO,RURAL,VIAS PUBLICAS,"5,079,000",1
01/01/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,12/31/1899 12:30:00 AM,ARANJUEZ  C-4,URBANA,VIAS PUBLICAS,"5,001,000",1
01/01/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Viernes,12/31/1899 05:45:00 PM,CASTILLA C-5,URBANA,VIAS PUBLICAS,"5,001,000",1
01/01/2016 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Viernes,12/31/1899 11:30:00 AM,LOS GIRASOLES,URBANA,VIAS PUBLICAS,"8,001,000",1
01/01/2016 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Viernes,12/31/1899 08:30:00 PM,SAN ROQUE,URBANA,VIAS PUBLICAS,"8,001,000",1
01/01/2016 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Viernes,12/31/1899 10:00:00 PM,EL BOSQUE,URBANA,VIAS PUBLICAS,"8,001,000",1
01/01/2016 12:00:00 AM,ATLÁNTICO,SABANAGRANDE,Viernes,12/31/1899 04:00:00 PM,SAN JUAN BOSCO,URBANA,VIAS PUBLICAS,"8,634,000",2
01/01/2016 12:00:00 AM,ATLÁNTICO,SABANALARGA,Viernes,12/31/1899 01:50:00 AM,7 DE AGOSTO,URBANA,VIAS PUBLICAS,"8,638,000",1
01/01/2016 12:00:00 AM,ATLÁNTICO,SOLEDAD,Viernes,12/31/1899 09:30:00 PM,NUEVO MILENIO,URBANA,VIAS PUBLICAS,"8,758,000",1
01/01/2016 12:00:00 AM,ATLÁNTICO,SOLEDAD,Viernes,12/31/1899 11:35:00 AM,LAS COMETAS,URBANA,VIAS PUBLICAS,"8,758,000",1
01/01/2016 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Viernes,12/31/1899 01:30:00 PM,CASTILLO GRANDE,URBANA,VIAS PUBLICAS,"13,001,000",1
01/01/2016 12:00:00 AM,BOYACÁ,SAN LUIS DE GACENO,Viernes,12/31/1899 11:30:00 AM,VDA. ARRAYANES,RURAL,PISCINA,"15,667,000",1
01/01/2016 12:00:00 AM,CALDAS,ARANZAZU,Viernes,12/31/1899 06:00:00 PM,CENTRO,URBANA,INSTALACIONES DE LA POLICIA,"17,050,000",1
01/01/2016 12:00:00 AM,CASANARE,AGUAZUL,Viernes,12/31/1899 10:50:00 AM,UNETE,RURAL,CARRETERA,"85,010,000",1
01/01/2016 12:00:00 AM,CASANARE,NUNCHÍA,Viernes,12/31/1899 08:55:00 AM,COREA,RURAL,FINCAS Y SIMILARES,"85,225,000",2
01/01/2016 12:00:00 AM,CASANARE,YOPAL (CT),Viernes,12/31/1899 01:40:00 AM,LAS PALMERAS,URBANA,DENTRO DE LA VIVIENDA,"85,001,000",1
01/01/2016 12:00:00 AM,CAUCA,BALBOA,Viernes,12/31/1899 05:00:00 PM,CENTRO,URBANA,DISCOTECAS,"19,075,000",1
01/01/2016 12:00:00 AM,CAUCA,POPAYÁN (CT),Viernes,12/31/1899 03:30:00 PM,ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,"19,001,000",1
01/01/2016 12:00:00 AM,CAUCA,POPAYÁN (CT),Viernes,12/31/1899 07:55:00 PM,LA FLORESTA,URBANA,VIAS PUBLICAS,"19,001,000",1
01/01/2016 12:00:00 AM,CAUCA,SANTANDER DE QUILICHAO,Viernes,12/31/1899 01:00:00 PM,MORALES DUQUE,URBANA,VIAS PUBLICAS,"19,698,000",1
01/01/2016 12:00:00 AM,CESAR,VALLEDUPAR (CT),Viernes,12/31/1899 01:53:00 PM,GARUPAL I,URBANA,VIAS PUBLICAS,"20,001,000",1
01/01/2016 12:00:00 AM,CHOCÓ,QUIBDÓ (CT),Viernes,12/31/1899 11:00:00 AM,CABI,URBANA,VIAS PUBLICAS,"27,001,000",1
01/01/2016 12:00:00 AM,CÓRDOBA,LOS CÓRDOBAS,Viernes,12/31/1899 06:30:00 AM,RUTA PUERTO REY MONTERIA,RURAL,TRAMO DE VIA,"23,419,000",1
01/01/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 09:30:00 AM,OLARTE E-7,URBANA,VIAS PUBLICAS,"11,001,000",1
01/01/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 01:30:00 AM,VERBENAL E-1,URBANA,VIAS PUBLICAS,"11,001,000",1
01/01/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 05:20:00 PM,URB. LA PALMA I E-11,URBANA,VIAS PUBLICAS,"11,001,000",1
01/01/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 05:05:00 PM,SANTA ROSA SUR E-19,URBANA,VIAS PUBLICAS,"11,001,000",1
01/01/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 02:40:00 AM,DIANA TURBAY E-18,URBANA,VIAS PUBLICAS,"11,001,000",1
01/01/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 02:20:00 AM,CIUDAD DE CALI E-8,URBANA,VIAS PUBLICAS,"11,001,000",1
01/01/2016 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,12/31/1899 07:50:00 AM,VILLA ANITA SUR E-5,URBANA,VIAS PUBLICAS,"11,001,000",1
01/01/2016 12:00:00 AM,CUNDINAMARCA,GUADUAS,Viernes,12/31/1899 11:10:00 PM,CENTRO,URBANA,VIAS PUBLICAS,"25,320,000",1
01/01/2016 12:00:00 AM,CUNDINAMARCA,TENJO,Viernes,12/31/1899 04:30:00 PM,VER.CHINCE,RURAL,FINCAS Y SIMILARES,"25,799,000",1
01/01/2016 12:00:00 AM,CUNDINAMARCA,VILLAPINZÓN,Viernes,12/31/1899 03:00:00 AM,VER. SONSA,RURAL,VIAS PUBLICAS,"25,873,000",1
01/01/2016 12:00:00 AM,CUNDINAMARCA,VILLAPINZÓN,Viernes,12/31/1899 02:00:00 AM,VER. TIBITA,RURAL,VIAS PUBLICAS,"25,873,000",1
01/01/2016 12:00:00 AM,GUAJIRA,MAICAO,Viernes,12/31/1899 10:00:00 AM,SANTA ISABEL,URBANA,VIAS PUBLICAS,"44,430,000",1
01/01/2016 12:00:00 AM,GUAJIRA,MAICAO,Viernes,12/31/1899 08:30:00 AM,SANTA ISABEL,URBANA,VIAS PUBLICAS,"44,430,000",1
01/01/2016 12:00:00 AM,HUILA,AGRADO,Viernes,12/31/1899 04:20:00 PM,CENTRO,URBANA,VIAS PUBLICAS,"41,013,000",1
01/01/2016 12:00:00 AM,HUILA,ALTAMIRA,Viernes,12/31/1899 04:50:00 PM,VEREDA SAN CARLOS,RURAL,TRAMO DE VIA,"41,026,000",1
01/01/2016 12:00:00 AM,HUILA,NEIVA (CT),Viernes,12/31/1899 06:20:00 AM,PANORAMA ETAPA I,URBANA,VIAS PUBLICAS,"41,001,000",1
01/01/2016 12:00:00 AM,HUILA,NEIVA (CT),Viernes,12/31/1899 07:12:00 AM,ASENTAMIENTO LA PAZ,URBANA,LOTE BALDIO,"41,001,000",1
01/01/2016 12:00:00 AM,HUILA,PAICOL,Viernes,12/31/1899 02:00:00 PM,VEREDA LAS MERCEDES,RURAL,VIAS PUBLICAS,"41,518,000",1
01/01/2016 12:00:00 AM,MAGDALENA,FUNDACIÓN,Viernes,12/31/1899 02:45:00 AM,PAZ DEL RIO KR 11-17 CL 1-3 (C-3),URBANA,VIAS PUBLICAS,"47,288,000",1
01/01/2016 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Viernes,12/31/1899 09:40:00 AM,GALICIA,URBANA,VIAS PUBLICAS,"47,001,000",1
01/01/2016 12:00:00 AM,META,BARRANCA DE UPÍA,Viernes,12/31/1899 01:30:00 PM,CENTRO,URBANA,VIAS PUBLICAS,"50,110,000",1
01/01/2016 12:00:00 AM,META,PUERTO GAITÁN,Viernes,12/31/1899 12:20:00 AM,VEREDA NEBLINAS,RURAL,VIAS PUBLICAS,"50,568,000",1
01/01/2016 12:00:00 AM,META,VISTAHERMOSA,Viernes,12/31/1899 12:30:00 AM,CENTRO,URBANA,"BARES, CANTINAS Y SIMILARES","50,711,000",1
01/01/2016 12:00:00 AM,NARIÑO,CÓRDOBA,Viernes,12/31/1899 08:00:00 AM,EL CENTRO,URBANA,VIAS PUBLICAS,"52,215,000",1
01/01/2016 12:00:00 AM,NARIÑO,PASTO (CT),Viernes,12/31/1899 02:20:00 PM,VILLA NUEVA,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,"52,001,000",1
01/01/2016 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Viernes,12/31/1899 09:00:00 PM,EL MORRITO,URBANA,VIAS PUBLICAS,"52,835,000",3
01/01/2016 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Viernes,12/31/1899 04:00:00 PM,BARRIO DOÑA NIDIA,URBANA,VIAS PUBLICAS,"54,001,000",1
01/01/2016 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Viernes,12/31/1899 05:45:00 PM,BARRIO BELEN,URBANA,VIAS PUBLICAS,"54,001,000",1
01/01/2016 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Viernes,12/31/1899 12:05:00 AM,BARRIO LA VICTORIA,URBANA,VIAS PUBLICAS,"54,001,000",1
01/01/2016 12:00:00 AM,QUINDÍO,CIRCASIA,Viernes,12/31/1899 09:30:00 AM,VDA.LLANADAS,RURAL,TRAMO DE VIA,"63,190,000",1
01/01/2016 12:00:00 AM,RISARALDA,PEREIRA (CT),Viernes,12/31/1899 10:00:00 AM,AEROPUERTO MATECAÑA,URBANA,AEROPUERTO,"66,001,000",1
01/01/2016 12:00:00 AM,RISARALDA,PEREIRA (CT),Viernes,12/31/1899 09:45:00 AM,CUBA V-8,URBANA,VIAS PUBLICAS,"66,001,000",1
01/01/2016 12:00:00 AM,RISARALDA,PEREIRA (CT),Viernes,12/31/1899 07:50:00 AM,SAN JOAQUIN,URBANA,VIAS PUBLICAS,"66,001,000",1
01/01/2016 12:00:00 AM,RISARALDA,PEREIRA (CT),Viernes,12/31/1899 04:45:00 AM,CIUDADELA TOKIO,URBANA,VIAS PUBLICAS,"66,001,000",1
01/01/2016 12:00:00 AM,SANTANDER,BARRANCABERMEJA,Viernes,12/31/1899 05:35:00 AM,16 DE MARZO,URBANA,VIAS PUBLICAS,"68,081,000",1
01/01/2016 12:00:00 AM,SANTANDER,FLORIDABLANCA,Viernes,12/31/1899 01:20:00 PM,CAÑAVERAL,URBANA,VIAS PUBLICAS,"68,276,000",1
01/01/2016 12:00:00 AM,SANTANDER,GIRÓN,Viernes,12/31/1899 09:15:00 AM,EL PARAISO,URBANA,VIAS PUBLICAS,"68,307,000",1
01/01/2016 12:00:00 AM,SANTANDER,LEBRIJA,Viernes,12/31/1899 05:30:00 AM,CAMPO ALEGRE,URBANA,VIAS PUBLICAS,"68,406,000",1
01/01/2016 12:00:00 AM,SANTANDER,SABANA DE TORRES,Viernes,12/31/1899 01:00:00 PM,VRDA DIAMANTE,RURAL,FINCAS Y SIMILARES,"68,655,000",1
01/01/2016 12:00:00 AM,SUCRE,SINCELEJO (CT),Viernes,12/31/1899 01:00:00 PM,CGTO CHOCHO,RURAL,VIAS PUBLICAS,"70,001,000",1
01/01/2016 12:00:00 AM,TOLIMA,ESPINAL,Viernes,12/31/1899 09:30:00 PM,VRDA. PATIO BONITO,RURAL,VIAS PUBLICAS,"73,268,000",1
01/01/2016 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Viernes,12/31/1899 11:00:00 PM,VRDA. LA CASCADA,RURAL,"BARES, CANTINAS Y SIMILARES","73,001,000",1
01/01/2016 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Viernes,12/31/1899 12:50:00 PM,LAS BRISAS,URBANA,VIAS PUBLICAS,"73,001,000",1
01/01/2016 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Viernes,12/31/1899 12:45:00 PM,VILLA CAMILA,URBANA,VIAS PUBLICAS,"73,001,000",1
01/01/2016 12:00:00 AM,TOLIMA,IBAGUÉ (CT),Viernes,12/31/1899 02:10:00 AM,EL EDEN,URBANA,VIAS PUBLICAS,"73,001,000",1
01/01/2016 12:00:00 AM,TOLIMA,SAN LUIS,Viernes,12/31/1899 05:42:00 PM,CENTRO,URBANA,VIAS PUBLICAS,"73,678,000",1
01/01/2016 12:00:00 AM,VALLE,BUENAVENTURA,Viernes,12/31/1899 07:20:00 AM,ALFONSO LOPEZ MICHELSE,URBANA,VIAS PUBLICAS,"76,109,000",1
01/01/2016 12:00:00 AM,VALLE,BUENAVENTURA,Viernes,12/31/1899 04:42:00 AM,PERLAS DEL PACIFICO,URBANA,VIAS PUBLICAS,"76,109,000",1
01/01/2016 12:00:00 AM,VALLE,CALI (CT),Viernes,12/31/1899 09:30:00 AM,LLANO VERDE E15,URBANA,VIAS PUBLICAS,"76,001,000",1
01/01/2016 12:00:00 AM,VALLE,PALMIRA,Viernes,12/31/1899 12:00:00 PM,ZAMORANO,URBANA,VIAS PUBLICAS,"76,520,000",1
01/01/2016 12:00:00 AM,VALLE,PALMIRA,Viernes,12/31/1899 01:30:00 PM,LAS DELICIAS,URBANA,VIAS PUBLICAS,"76,520,000",1
01/01/2016 12:00:00 AM,VALLE,PALMIRA,Viernes,12/31/1899 11:30:00 PM,LUIS CARLOS GALAN,URBANA,VIAS PUBLICAS,"76,520,000",1
01/01/2016 12:00:00 AM,VALLE,PALMIRA,Viernes,12/31/1899 07:10:00 PM,BARRIO NUEVO,URBANA,VIAS PUBLICAS,"76,520,000",1
01/01/2016 12:00:00 AM,VALLE,PALMIRA,Viernes,12/31/1899 05:40:00 AM,CORREGIMIENTO TIENDA NUEVA,RURAL,VIAS PUBLICAS,"76,520,000",1
01/02/2016 12:00:00 AM,ANTIOQUIA,ANDES,Sábado,12/31/1899 04:00:00 PM,PARQUE PRINCIPAL,RURAL,INSTALACIONES DE LA POLICIA,"5,034,000",2
01/02/2016 12:00:00 AM,ANTIOQUIA,BELLO,Sábado,12/31/1899 11:20:00 AM,ESPIRITU SANTO,URBANA,VIAS PUBLICAS,"5,088,000",1
01/02/2016 12:00:00 AM,ANTIOQUIA,BETULIA,Sábado,12/31/1899 02:35:00 PM,TOLIMA,URBANA,VIAS PUBLICAS,"5,093,000",1
01/02/2016 12:00:00 AM,ANTIOQUIA,CHIGORODÓ,Sábado,12/31/1899 02:45:00 AM,LA UNION,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,"5,172,000",1
01/02/2016 12:00:00 AM,ANTIOQUIA,ENVIGADO,Sábado,12/31/1899 11:10:00 PM,URIBE ANGEL,URBANA,VIAS PUBLICAS,"5,266,000",1
01/02/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,12/31/1899 09:45:00 AM,CARIBE C-5,URBANA,VIAS PUBLICAS,"5,001,000",1
01/02/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,12/31/1899 04:15:00 PM,LA CAPILLA  S.A.P.,URBANA,VIAS PUBLICAS,"5,001,000",1
01/02/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,12/31/1899 04:15:00 PM,LA CAPILLA C-16,URBANA,VIAS PUBLICAS,"5,001,000",2
01/02/2016 12:00:00 AM,ANTIOQUIA,MEDELLÍN (CT),Sábado,12/31/1899 09:15:00 PM,CORDOBA C-7,URBANA,VIAS PUBLICAS,"5,001,000",1
01/02/2016 12:00:00 AM,ANTIOQUIA,OLAYA,Sábado,12/31/1899 05:00:00 PM,QUEBRADA SECA,RURAL,VIAS PUBLICAS,"5,501,000",1
01/02/2016 12:00:00 AM,ANTIOQUIA,SEGOVIA,Sábado,12/31/1899 12:20:00 PM,20 DE JULIO,URBANA,VIAS PUBLICAS,"5,736,000",1
01/02/2016 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Sábado,12/31/1899 06:00:00 PM,LA CHINITA,URBANA,VIAS PUBLICAS,"8,001,000",1
01/02/2016 12:00:00 AM,ATLÁNTICO,BARRANQUILLA (CT),Sábado,12/31/1899 10:40:00 AM,CIUDAD JARDIN,URBANA,VIAS PUBLICAS,"8,001,000",1
01/02/2016 12:00:00 AM,ATLÁNTICO,SABANALARGA,Sábado,12/31/1899 08:32:00 AM,CORDIALIDAD,URBANA,VIAS PUBLICAS,"8,638,000",1
01/02/2016 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Sábado,12/31/1899 09:30:00 AM,NUEVO PARAGUAY,URBANA,VIAS PUBLICAS,"13,001,000",1
01/02/2016 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Sábado,12/31/1899 06:40:00 PM,FREDONIA,URBANA,VIAS PUBLICAS,"13,001,000",1
01/02/2016 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Sábado,12/31/1899 01:05:00 PM,SANTA MARIA,URBANA,VIAS PUBLICAS,"13,001,000",1
01/02/2016 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Sábado,12/31/1899 12:24:00 AM,BOCAGRANDE,URBANA,VIAS PUBLICAS,"13,001,000",1
01/02/2016 12:00:00 AM,BOLÍVAR,CARTAGENA (CT),Sábado,12/31/1899 10:07:00 PM,FLOR DEL CAMPO  E-10,URBANA,VIAS PUBLICAS,"13,001,000",1
01/02/2016 12:00:00 AM,BOLÍVAR,SANTA ROSA,Sábado,12/31/1899 10:33:00 PM,EL POLVILLO,URBANA,VIAS PUBLICAS,"13,683,000",1
01/02/2016 12:00:00 AM,CALDAS,MANIZALES (CT),Sábado,12/31/1899 02:00:00 PM,CENTENARIO,URBANA,VIAS PUBLICAS,"17,001,000",1
01/02/2016 12:00:00 AM,CALDAS,MANIZALES (CT),Sábado,12/31/1899 11:50:00 AM,BARRIO ESTRADA,URBANA,VIAS PUBLICAS,"17,001,000",1
01/02/2016 12:00:00 AM,CALDAS,MANIZALES (CT),Sábado,12/31/1899 11:15:00 AM,CAMPO AMOR,URBANA,VIAS PUBLICAS,"17,001,000",1
01/02/2016 12:00:00 AM,CALDAS,MANIZALES (CT),Sábado,12/31/1899 11:45:00 PM,SOLFERINO,URBANA,VIAS PUBLICAS,"17,001,000",1
01/02/2016 12:00:00 AM,CALDAS,VITERBO,Sábado,12/31/1899 09:10:00 PM,CENTRO,URBANA,ESTABLECIMIENTOS REVISADOS,"17,877,000",1
01/02/2016 12:00:00 AM,CAQUETÁ,CURILLO,Sábado,12/31/1899 11:00:00 AM,BARRIO EL CENTRO,URBANA,PUERTO,"18,205,000",1
01/02/2016 12:00:00 AM,CAUCA,BOLÍVAR,Sábado,12/31/1899 02:00:00 AM,CENTRO,URBANA,VIAS PUBLICAS,"19,100,000",1
01/02/2016 12:00:00 AM,CAUCA,SANTANDER DE QUILICHAO,Sábado,12/31/1899 03:00:00 PM,MORALES DUQUE,URBANA,VIAS PUBLICAS,"19,698,000",1
01/02/2016 12:00:00 AM,CHOCÓ,QUIBDÓ (CT),Sábado,12/31/1899 05:50:00 PM,OBRERO,URBANA,VIAS PUBLICAS,"27,001,000",1
01/02/2016 12:00:00 AM,CUNDINAMARCA,GACHETÁ,Sábado,12/31/1899 02:30:00 PM,ABDON LOPEZ,URBANA,VIAS PUBLICAS,"25,297,000",1
01/02/2016 12:00:00 AM,CUNDINAMARCA,GIRARDOT,Sábado,12/31/1899 10:15:00 AM,KENEDDY,URBANA,VIAS PUBLICAS,"25,307,000",1
01/02/2016 12:00:00 AM,CUNDINAMARCA,GUADUAS,Sábado,12/31/1899 02:30:00 PM,CENTRO,URBANA,VIAS PUBLICAS,"25,320,000",1
01/02/2016 12:00:00 AM,CUNDINAMARCA,LA PEÑA,Sábado,12/31/1899 11:30:00 PM,VER. LAGUNAS,RURAL,FINCAS Y SIMILARES,"25,398,000",1
01/02/2016 12:00:00 AM,CUNDINAMARCA,LA PEÑA,Sábado,12/31/1899 01:45:00 PM,VER. LAGUNAS,RURAL,FINCAS Y SIMILARES,"25,398,000",1
01/02/2016 12:00:00 AM,CUNDINAMARCA,LA PEÑA,Sábado,12/31/1899 11:16:00 PM,VER. LAGUNAS,RURAL,FINCAS Y SIMILARES,"25,398,000",1
01/02/2016 12:00:00 AM,CUNDINAMARCA,SASAIMA,Sábado,12/31/1899 10:30:00 AM,VER. HILO CHICO,RURAL,FINCAS Y SIMILARES,"25,718,000",1
01/02/2016 12:00:00 AM,CUNDINAMARCA,TIBIRITA,Sábado,12/31/1899 06:00:00 PM,VER. FUGUNTA,RURAL,VIAS PUBLICAS,"25,807,000",1
01/02/2016 12:00:00 AM,GUAJIRA,MAICAO,Sábado,12/31/1899 09:45:00 AM,CENTRO,URBANA,VIAS PUBLICAS,"44,430,000",1
01/02/2016 12:00:00 AM,GUAJIRA,RIOHACHA (CT),Sábado,12/31/1899 10:22:00 AM,CORREGIMIENTO,RURAL,TROCHA,"44,001,000",1
01/02/2016 12:00:00 AM,HUILA,BARAYA,Sábado,12/31/1899 02:10:00 PM,CENTRO,URBANA,VIAS PUBLICAS,"41,078,000",1
01/02/2016 12:00:00 AM,HUILA,NEIVA (CT),Sábado,12/31/1899 08:20:00 PM,VILLA MAGDALENA,URBANA,VIAS PUBLICAS,"41,001,000",1
01/02/2016 12:00:00 AM,MAGDALENA,SANTA MARTA (CT),Sábado,12/31/1899 05:30:00 PM,LA PAZ,URBANA,VIAS PUBLICAS,"47,001,000",1
01/02/2016 12:00:00 AM,META,ACACÍAS,Sábado,12/31/1899 11:55:00 PM,MALECOM,URBANA,"BARES, CANTINAS Y SIMILARES","50,006,000",1
01/02/2016 12:00:00 AM,META,FUENTE DE ORO,Sábado,12/31/1899 08:15:00 PM,VEREDA PUERTO LIMON,RURAL,FINCAS Y SIMILARES,"50,287,000",1
01/02/2016 12:00:00 AM,META,VILLAVICENCIO (CT),Sábado,12/31/1899 11:00:00 PM,VEREDA ALTA GRACIA,RURAL,TRAMO DE VIA,"50,001,000",1
01/02/2016 12:00:00 AM,NARIÑO,ILES,Sábado,12/31/1899 01:00:00 PM,EL EDEN,URBANA,VIAS PUBLICAS,"52,352,000",1
01/02/2016 12:00:00 AM,NARIÑO,SAN BERNARDO,Sábado,12/31/1899 03:20:00 PM,CORREGIMIENTO LA VEGA,RURAL,VIAS PUBLICAS,"52,685,000",1
01/02/2016 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Sábado,12/31/1899 11:00:00 AM,BARRIO CONTENTO,URBANA,DENTRO DE LA VIVIENDA,"54,001,000",1
01/02/2016 12:00:00 AM,NORTE DE SANTANDER,VILLA DEL ROSARIO,Sábado,12/31/1899 08:00:00 PM,VILLA ANTIGUA,URBANA,VIAS PUBLICAS,"54,874,000",1
01/02/2016 12:00:00 AM,SANTANDER,BETULIA,Sábado,12/31/1899 11:00:00 AM,LA FORTUNA-PEAJE SOGAMOSO,RURAL,CARRETERA,"68,092,000",1
01/02/2016 12:00:00 AM,SANTANDER,FLORIDABLANCA,Sábado,12/31/1899 01:45:00 PM,GONZALEZ CHAPARRO,URBANA,VIAS PUBLICAS,"68,276,000",1
01/02/2016 12:00:00 AM,SANTANDER,OIBA,Sábado,12/31/1899 05:30:00 PM,VADOREAL-ENTRADA A CONFINES,RURAL,CARRETERA,"68,500,000",1
01/02/2016 12:00:00 AM,SANTANDER,TONA,Sábado,12/31/1899 09:00:00 AM,BUCARAMANGA-PAMPLONA,RURAL,CARRETERA,"68,820,000",1
01/02/2016 12:00:00 AM,SANTANDER,TONA,Sábado,12/31/1899 06:00:00 AM,BUCARAMANGA-PAMPLONA,RURAL,CARRETERA,"68,820,000",1
01/02/2016 12:00:00 AM,TOLIMA,FLANDES,Sábado,12/31/1899 07:00:00 PM,ALFONSO LOPEZ,URBANA,VIAS PUBLICAS,"73,275,000",1
01/02/2016 12:00:00 AM,VALLE,CALI (CT),Sábado,12/31/1899 10:30:00 PM,PARCELACIONES PANCE E22,URBANA,VIAS PUBLICAS,"76,001,000",1
01/02/2016 12:00:00 AM,VALLE,CALI (CT),Sábado,12/31/1899 03:30:00 AM,PETECUY III E6,URBANA,VIAS PUBLICAS,"76,001,000",2
01/02/2016 12:00:00 AM,VALLE,CALI (CT),Sábado,12/31/1899 12:32:00 PM,CRISTOBAL COLON E10,URBANA,VIAS PUBLICAS,"76,001,000",1
01/02/2016 12:00:00 AM,VALLE,CARTAGO,Sábado,12/31/1899 10:30:00 AM,COLLAREJO,URBANA,CASAS DE HABITACION,"76,147,000",1
01/02/2016 12:00:00 AM,VALLE,CARTAGO,Sábado,12/31/1899 03:15:00 AM,BERLIN,URBANA,VIAS PUBLICAS,"76,147,000",1
01/02/2016 12:00:00 AM,VALLE,FLORIDA,Sábado,12/31/1899 11:10:00 PM,SAN ANTONIO,URBANA,VIAS PUBLICAS,"76,275,000",1
01/02/2016 12:00:00 AM,VALLE,GUADALAJARA DE BUGA,Sábado,12/31/1899 06:10:00 PM,DIVINO NIÑO,URBANA,VIAS PUBLICAS,"76,111,000",1
01/02/2016 12:00:00 AM,VALLE,JAMUNDÍ,Sábado,12/31/1899 11:50:00 PM,PORTAL DE JAMUNDI E24,URBANA,VIAS PUBLICAS,"76,364,000",1
01/02/2016 12:00:00 AM,VALLE,PALMIRA,Sábado,12/31/1899 09:00:00 AM,RECTA CALI - PALMIRA,RURAL,CARRETERA,"76,520,000",2
01/02/2016 12:00:00 AM,VALLE,SAN PEDRO,Sábado,12/31/1899 06:50:00 PM,VIA CALI  / ANDALUCIA,RURAL,CARRETERA,"76,670,000",1
01/02/2016 12:00:00 AM,VALLE,TULUÁ,Sábado,12/31/1899 10:00:00 AM,Santa Rita del Río,URBANA,CASAS DE HABITACION,"76,834,000",1
01/03/2016 12:00:00 AM,ANTIOQUIA,DON MATÍAS,Domingo,12/31/1899 12:20:00 AM,PLAZA PRINCIPAL,URBANA,VIAS PUBLICAS,"5,237,000",1
01/03/2016 12:00:00 AM,ANTIOQUIA,FREDONIA,Domingo,12/31/1899 03:00:00 PM,CAUCA VIEJO,URBANA,VIAS PUBLICAS,"5,282,000",1
01/03/2016 12:00:00 AM,ANTIOQUIA,SAN JERÓNIMO,Domingo,12/31/1899 10:00:00 AM,LOS ALTICOS,RURAL,FINCAS Y SIMILARES,"5,656,000",2
01/03/2016 12:00:00 AM,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Domingo,12/31/1899 10:00:00 AM,COLEGURRE,URBANA,VIAS PUBLICAS,"5,042,000",1
01/03/2016 12:00:00 AM,ANTIOQUIA,SANTAFÉ DE ANTIOQUIA,Domingo,12/31/1899 02:15:00 AM,LA AMALIA,RURAL,FINCAS Y SIMILARES,"5,042,000",1
01/03/2016 12:00:00 AM,ANTIOQUIA,TÁMESIS,Domingo,12/31/1899 10:00:00 AM,PARQUE PRINCIPAL,URBANA,INSTALACIONES DE LA POLICIA,"5,789,000",1
01/03/2016 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Domingo,12/31/1899 05:35:00 AM,LA FLORESTA,RURAL,FINCAS Y SIMILARES,"5,890,000",1
