FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,CLASE DE ARMA,PERMISO,ZONA,CLASE DE SITIO,CANTIDAD
14/04/2012,ANTIOQUIA,RETIRO,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,ARAUCA,TAME,Sábado,CARABINA,SIN PERMISO,RURAL,INSTALACIONES DEL EJERCITO,1
14/04/2012,ARAUCA,TAME,Sábado,FUSIL / RIFLE,SIN PERMISO,RURAL,INSTALACIONES DEL EJERCITO,11
14/04/2012,ARAUCA,TAME,Sábado,LANZA GRANADAS,SIN PERMISO,RURAL,INSTALACIONES DEL EJERCITO,2
14/04/2012,ARAUCA,TAME,Sábado,PISTOLA,SIN PERMISO,RURAL,INSTALACIONES DEL EJERCITO,7
14/04/2012,CAQUETÁ,MORELIA,Sábado,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,1
14/04/2012,CUNDINAMARCA,CHOACHÍ,Sábado,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
14/04/2012,CESAR,CURUMANÍ,Sábado,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,3
14/04/2012,PUTUMAYO,VALLE DEL GUAMUEZ,Sábado,ESCOPETA,SIN PERMISO,RURAL,PUESTO DE CONTROL,1
14/04/2012,QUINDÍO,CALARCA,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,QUINDÍO,MONTENEGRO,Sábado,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
14/04/2012,RISARALDA,GUÁTICA,Sábado,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
14/04/2012,ATLÁNTICO,BARRANQUILLA ,Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,CALDAS,MARQUETALIA,Sábado,ESCOPETA,SIN PERMISO,URBANA,PARQUES,1
14/04/2012,CALDAS,SUPÍA,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,CAUCA,PIAMONTE,Sábado,ESCOPETA,SIN PERMISO,RURAL,CASAS DE HABITACION,1
14/04/2012,RISARALDA,QUINCHÍA,Sábado,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,1
14/04/2012,ANTIOQUIA,ARMENIA,Sábado,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
14/04/2012,BOYACÁ,QUÍPAMA,Sábado,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,1
14/04/2012,VALLE,CALI ,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,QUINDÍO,BUENAVISTA,Sábado,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
14/04/2012,ANTIOQUIA,HELICONIA,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,ATLÁNTICO,SABANALARGA,Sábado,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,2
14/04/2012,QUINDÍO,FILANDIA,Sábado,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,1
14/04/2012,CUNDINAMARCA,BOGOTÁ D.C. ,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,CÓRDOBA,MONTERÍA ,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,2
14/04/2012,SANTANDER,BARRANCABERMEJA,Sábado,REVOLVER,SIN PERMISO,URBANA,"BARES, CANTINAS Y SIMILARES",1
14/04/2012,VALLE,CALI ,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,ATLÁNTICO,BARRANQUILLA ,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,ANTIOQUIA,GRANADA,Sábado,ESCOPETA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,1
14/04/2012,CAUCA,GUAPI,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,ATLÁNTICO,SOLEDAD,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,CUNDINAMARCA,BOGOTÁ D.C. ,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,SANTANDER,BARRANCABERMEJA,Sábado,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,1
14/04/2012,ATLÁNTICO,SOLEDAD,Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,VALLE,EL CERRITO,Sábado,ESCOPETA,SIN PERMISO,URBANA,DENTRO DE LA VIVIENDA,1
14/04/2012,VALLE,EL CERRITO,Sábado,REVOLVER,SIN PERMISO,URBANA,DENTRO DE LA VIVIENDA,2
14/04/2012,PUTUMAYO,MOCOA ,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,2
14/04/2012,CUNDINAMARCA,YACOPÍ,Sábado,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
14/04/2012,BOLÍVAR,CARTAGENA ,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,CALDAS,LA MERCED,Sábado,REVOLVER,SIN PERMISO,RURAL,INSTALACIONES DE LA POLICIA,1
14/04/2012,SANTANDER,BUCARAMANGA ,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,ATLÁNTICO,BARRANQUILLA ,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,QUINDÍO,MONTENEGRO,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,QUINDÍO,GÉNOVA,Sábado,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,QUINDÍO,GÉNOVA,Sábado,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,1
14/04/2012,ANTIOQUIA,RETIRO,Sábado,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
14/04/2012,VALLE,CALI ,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,CUNDINAMARCA,BOGOTÁ D.C. ,Sábado,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,BOLÍVAR,CARTAGENA ,Sábado,PISTOLA,SIN PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,1
14/04/2012,ANTIOQUIA,DON MATÍAS,Sábado,PISTOLA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
14/04/2012,GUAVIARE,SAN JOSÉ DEL GUAVIARE ,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,BOLÍVAR,CARTAGENA ,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,NORTE DE SANTANDER,CÚCUTA ,Sábado,PISTOLA,SIN PERMISO,URBANA,PARQUES,1
14/04/2012,ATLÁNTICO,BARRANQUILLA ,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,CUNDINAMARCA,BOGOTÁ D.C. ,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,CESAR,CHIRIGUANÁ,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,RISARALDA,PEREIRA ,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,TOLIMA,IBAGUÉ ,Sábado,PISTOLA,SIN PERMISO,RURAL,CARRETERA,1
14/04/2012,ANTIOQUIA,MEDELLÍN ,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/04/2012,VALLE,TULUÁ,Sábado,PISTOLA,SIN PERMISO,URBANA,"BARES, CANTINAS Y SIMILARES",1
14/04/2012,CUNDINAMARCA,SOACHA,Sábado,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,ATLÁNTICO,SOLEDAD,Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,META,GRANADA,Domingo,PISTOLA,CON PERMISO,URBANA,"BARES, CANTINAS Y SIMILARES",1
15/04/2012,BOYACÁ,DUITAMA,Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,VALLE,JAMUNDÍ,Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
01/05/2012 12:00:00 AM,SANTANDER,BUCARAMANGA ,Martes,PISTOLA,CON PERMISO,RURAL,CARRETERA,1
15/04/2012,SANTANDER,BARRANCABERMEJA,Domingo,REVOLVER,CON PERMISO,RURAL,TRAMO DE VIA,1
15/04/2012,CUNDINAMARCA,SOACHA,Domingo,PISTOLA,CON PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,1
15/04/2012,CUNDINAMARCA,BOGOTÁ D.C. ,Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,CUNDINAMARCA,SOACHA,Domingo,REVOLVER,CON PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,1
15/04/2012,CUNDINAMARCA,SOACHA,Domingo,PISTOLA,CON PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,1
15/04/2012,TOLIMA,MELGAR,Domingo,PISTOLA,CON PERMISO,RURAL,VIAS PUBLICAS,1
15/04/2012,CUNDINAMARCA,SOACHA,Domingo,REVOLVER,CON PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,1
15/04/2012,SUCRE,SAMPUÉS,Domingo,REVOLVER,CON PERMISO,RURAL,TRAMO DE VIA,1
15/04/2012,CUNDINAMARCA,SOACHA,Domingo,REVOLVER,CON PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,1
15/04/2012,CUNDINAMARCA,TIBIRITA,Domingo,PISTOLA,CON PERMISO,RURAL,FINCAS Y SIMILARES,1
15/04/2012,CUNDINAMARCA,BOJACÁ,Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,2
15/04/2012,CUNDINAMARCA,CAQUEZA,Domingo,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,CUNDINAMARCA,FUSAGASUGÁ,Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,SUCRE,COROZAL,Domingo,REVOLVER,CON PERMISO,RURAL,TRAMO DE VIA,1
15/04/2012,CUNDINAMARCA,FUSAGASUGÁ,Domingo,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,CUNDINAMARCA,QUEBRADANEGRA,Domingo,REVOLVER,CON PERMISO,URBANA,PARQUES,1
15/04/2012,CAUCA,PUERTO TEJADA,Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,NORTE DE SANTANDER,CÚCUTA ,Domingo,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,CAUCA,GUACHENÉ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,SAN ANDRÉS,SAN ANDRÉS ,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,GUAJIRA,MAICAO,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,CUNDINAMARCA,SOACHA,Domingo,REVOLVER,SIN PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,1
15/04/2012,ATLÁNTICO,BARRANQUILLA ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,CAQUETÁ,FLORENCIA ,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,HUILA,LA PLATA,Domingo,REVOLVER,SIN PERMISO,URBANA,PARQUES,1
15/04/2012,CUNDINAMARCA,BOGOTÁ D.C. ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,VALLE,CALI ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,BOYACÁ,SOGAMOSO,Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,1
15/04/2012,MAGDALENA,SANTA MARTA ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,CUNDINAMARCA,BOGOTÁ D.C. ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,ATLÁNTICO,SOLEDAD,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,SANTANDER,BARRANCABERMEJA,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,ANTIOQUIA,MEDELLÍN ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,SANTANDER,FLORIDABLANCA,Domingo,ESCOPETA,SIN PERMISO,URBANA,ESCENARIOS DEPORTIVOS,1
15/04/2012,ANTIOQUIA,MARINILLA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,ATLÁNTICO,BARRANQUILLA ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,NARIÑO,SAN ANDRES DE TUMACO,Domingo,FUSIL / RIFLE,SIN PERMISO,RURAL,POTREROS,1
15/04/2012,CUNDINAMARCA,BOGOTÁ D.C. ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,CUNDINAMARCA,SOACHA,Domingo,REVOLVER,SIN PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,1
15/04/2012,ANTIOQUIA,AMAGÁ,Domingo,PISTOLA,SIN PERMISO,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",1
15/04/2012,ATLÁNTICO,BARRANQUILLA ,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,VALLE,CALI ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,SANTANDER,VILLANUEVA,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,VALLE,CALI ,Domingo,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,1
15/04/2012,NORTE DE SANTANDER,PUERTO SANTANDER,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,SANTANDER,PÁRAMO,Domingo,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
15/04/2012,BOLÍVAR,CARTAGENA ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,CUNDINAMARCA,CABRERA,Domingo,MORTERO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
15/04/2012,CUNDINAMARCA,CABRERA,Domingo,PISTOLA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
15/04/2012,CUNDINAMARCA,CABRERA,Domingo,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
15/04/2012,NORTE DE SANTANDER,ARBOLEDAS,Domingo,ESCOPETA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,1
15/04/2012,SANTANDER,ONZAGA,Domingo,CARABINA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,NORTE DE SANTANDER,LOURDES,Domingo,ESCOPETA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,1
15/04/2012,MAGDALENA,SANTA MARTA ,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,MAGDALENA,SANTA MARTA ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,RISARALDA,BALBOA,Domingo,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,2
15/04/2012,ATLÁNTICO,SOLEDAD,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,VALLE,CALI ,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,CASANARE,SAN LUIS DE PALENQUE,Domingo,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
15/04/2012,BOLÍVAR,SANTA ROSA DEL SUR,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,NARIÑO,PASTO ,Domingo,REVOLVER,SIN PERMISO,URBANA,TERMINAL DE TRANSPORTES,1
15/04/2012,NORTE DE SANTANDER,LOURDES,Domingo,ESCOPETA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,1
15/04/2012,CUNDINAMARCA,BOGOTÁ D.C. ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,ANTIOQUIA,PEÑOL,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,ATLÁNTICO,SABANALARGA,Domingo,ESCOPETA,SIN PERMISO,RURAL,TROCHA,1
15/04/2012,ANTIOQUIA,REMEDIOS,Domingo,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,1
15/04/2012,NORTE DE SANTANDER,SARDINATA,Domingo,ESCOPETA,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,2
15/04/2012,CALDAS,PALESTINA,Domingo,REVOLVER,SIN PERMISO,URBANA,"BARES, CANTINAS Y SIMILARES",1
15/04/2012,ANTIOQUIA,MEDELLÍN ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,GUAJIRA,EL MOLINO,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,GUAJIRA,RIOHACHA ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,VALLE,CALI ,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,BOLÍVAR,CANTAGALLO,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,ATLÁNTICO,BARRANQUILLA ,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,ATLÁNTICO,MALAMBO,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,CUNDINAMARCA,BOGOTÁ D.C. ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,CASANARE,AGUAZUL,Domingo,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
15/04/2012,ATLÁNTICO,BARRANQUILLA ,Domingo,PISTOLA,SIN PERMISO,URBANA,NO DEFINIDO,1
15/04/2012,VALLE,PALMIRA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,SANTANDER,BUCARAMANGA ,Domingo,REVOLVER,SIN PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,1
15/04/2012,CUNDINAMARCA,BOGOTÁ D.C. ,Domingo,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,1
15/04/2012,CAUCA,VILLA RICA,Domingo,REVOLVER,SIN PERMISO,RURAL,CARRETERA,1
15/04/2012,SANTANDER,BARRANCABERMEJA,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,CAQUETÁ,FLORENCIA ,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,SANTANDER,PUERTO WILCHES,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,VALLE,CALI ,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,CALDAS,MANIZALES ,Domingo,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,1
15/04/2012,VALLE,YUMBO,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,SANTANDER,BUCARAMANGA ,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,CUNDINAMARCA,BOGOTÁ D.C. ,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,VALLE,CALI ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,ANTIOQUIA,EL BAGRE,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,ATLÁNTICO,BARRANQUILLA ,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
15/04/2012,HUILA,SUAZA,Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,1
16/04/2012,TOLIMA,CAJAMARCA,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,VALLE,ZARZAL,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,META,PUERTO CONCORDIA,Lunes,PISTOLA,CON PERMISO,URBANA,PUESTO DE CONTROL,1
16/04/2012,QUINDÍO,QUIMBAYA,Lunes,REVOLVER,CON PERMISO,RURAL,VIAS PUBLICAS,1
16/04/2012,ATLÁNTICO,BARRANQUILLA ,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,CUNDINAMARCA,SAN JUAN DE RÍO SECO,Lunes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,QUINDÍO,CALARCA,Lunes,REVOLVER,CON PERMISO,URBANA,PUESTO DE CONTROL,1
16/04/2012,ATLÁNTICO,BARRANQUILLA ,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,CUNDINAMARCA,GUATAVITA,Lunes,REVOLVER,CON PERMISO,RURAL,FINCAS Y SIMILARES,1
16/04/2012,TOLIMA,IBAGUÉ ,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,NORTE DE SANTANDER,PAMPLONA,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,VALLE,CALI ,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,CUNDINAMARCA,MANTA,Lunes,PISTOLA,CON PERMISO,RURAL,FINCAS Y SIMILARES,1
16/04/2012,SANTANDER,BUCARAMANGA ,Lunes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,CUNDINAMARCA,SILVANIA,Lunes,ESCOPETA,CON PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,CUNDINAMARCA,SILVANIA,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,ATLÁNTICO,MALAMBO,Lunes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,ATLÁNTICO,MALAMBO,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,BOYACÁ,DUITAMA,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,CUNDINAMARCA,FACATATIVÁ,Lunes,ESCOPETA,CON PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,CUNDINAMARCA,FACATATIVÁ,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,CUNDINAMARCA,VERGARA,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,ATLÁNTICO,BARRANQUILLA ,Lunes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,VALLE,JAMUNDÍ,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,SANTANDER,BUCARAMANGA ,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,ANTIOQUIA,RIONEGRO,Lunes,REVOLVER,CON PERMISO,URBANA,"BARES, CANTINAS Y SIMILARES",1
16/04/2012,VALLE,CALI ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,CUNDINAMARCA,LENGUAZAQUE,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,CUNDINAMARCA,BOGOTÁ D.C. ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,VALLE,CALI ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,CAQUETÁ,FLORENCIA ,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,MAGDALENA,SANTA MARTA ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,CAUCA,POPAYÁN ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,VALLE,BUENAVENTURA,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,CUNDINAMARCA,BOGOTÁ D.C. ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,NARIÑO,SAMANIEGO,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,VALLE,JAMUNDÍ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,NARIÑO,SAMANIEGO,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,CHOCÓ,QUIBDÓ ,Lunes,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,1
16/04/2012,HUILA,NEIVA ,Lunes,FUSIL / RIFLE,SIN PERMISO,URBANA,NO DEFINIDO,4
16/04/2012,CALDAS,RIOSUCIO,Lunes,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,1
16/04/2012,CALDAS,RIOSUCIO,Lunes,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,1
16/04/2012,CAUCA,VILLA RICA,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,CUNDINAMARCA,CABRERA,Lunes,MORTERO,SIN PERMISO,RURAL,RIOS,1
16/04/2012,CUNDINAMARCA,CABRERA,Lunes,PISTOLA,SIN PERMISO,RURAL,RIOS,1
16/04/2012,CUNDINAMARCA,CABRERA,Lunes,REVOLVER,SIN PERMISO,RURAL,RIOS,1
16/04/2012,ANTIOQUIA,MEDELLÍN ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,SANTANDER,BUCARAMANGA ,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,SANTANDER,BARRANCABERMEJA,Lunes,REVOLVER,SIN PERMISO,URBANA,PANADERIAS,1
16/04/2012,CUNDINAMARCA,BOGOTÁ D.C. ,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
16/04/2012,QUINDÍO,LA TEBAIDA,Lunes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
