FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,CLASE DE ARMA,PERMISO,ZONA,CLASE DE SITIO,CÓDIGO DANE,CANTIDAD
01/01/2017,AMAZONAS,LETICIA (CT),Domingo,REVOLVER,CON PERMISO,RURAL,VIAS PUBLICAS,"91,001,000",1
01/01/2017,ANTIOQUIA,ANORÍ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,040,000",1
01/01/2017,ANTIOQUIA,FREDONIA,Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"5,282,000",1
01/01/2017,ANTIOQUIA,SAN VICENTE,Domingo,PISTOLA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"5,674,000",1
01/01/2017,ANTIOQUIA,SOPETRÁN,Domingo,ESCOPETA,CON PERMISO,RURAL,FINCAS Y SIMILARES,"5,761,000",1
01/01/2017,BOLÍVAR,MONTECRISTO,Domingo,CARABINA,SIN PERMISO,RURAL,ZONA SELVÁTICA,"13,458,000",1
01/01/2017,BOLÍVAR,MONTECRISTO,Domingo,FUSIL / RIFLE,SIN PERMISO,RURAL,ZONA SELVÁTICA,"13,458,000",13
01/01/2017,BOLÍVAR,MONTECRISTO,Domingo,LANZA GRANADAS,SIN PERMISO,RURAL,ZONA SELVÁTICA,"13,458,000",1
01/01/2017,BOLÍVAR,MONTECRISTO,Domingo,PISTOLA,SIN PERMISO,RURAL,ZONA SELVÁTICA,"13,458,000",3
01/01/2017,BOLÍVAR,MONTECRISTO,Domingo,REVOLVER,SIN PERMISO,RURAL,ZONA SELVÁTICA,"13,458,000",2
01/01/2017,BOYACÁ,DUITAMA,Domingo,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"15,238,000",1
01/01/2017,CALDAS,MARMATO,Domingo,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,"17,442,000",1
01/01/2017,CASANARE,SAN LUIS DE PALENQUE,Domingo,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"85,325,000",1
01/01/2017,CAUCA,BUENOS AIRES,Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"19,110,000",1
01/01/2017,CAUCA,CORINTO,Domingo,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"19,212,000",1
01/01/2017,CAUCA,CORINTO,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"19,212,000",1
01/01/2017,CAUCA,PIENDAMÓ,Domingo,REVOLVER,SIN PERMISO,URBANA,"BARES, CANTINAS Y SIMILARES","19,548,000",1
01/01/2017,CAUCA,SANTANDER DE QUILICHAO,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"19,698,000",1
01/01/2017,CAUCA,SANTANDER DE QUILICHAO,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"19,698,000",1
01/01/2017,CESAR,AGUSTÍN CODAZZI,Domingo,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,"20,013,000",1
01/01/2017,CESAR,RÍO DE ORO,Domingo,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"20,614,000",1
01/01/2017,CESAR,VALLEDUPAR (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"20,001,000",1
01/01/2017,CHOCÓ,QUIBDÓ (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,DENTRO DE LA VIVIENDA,"27,001,000",1
01/01/2017,CÓRDOBA,MOMIL,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"23,464,000",1
01/01/2017,CÓRDOBA,MONTELÍBANO,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"23,466,000",1
01/01/2017,CÓRDOBA,SAHAGÚN,Domingo,ESCOPETA,SIN PERMISO,URBANA,FINCAS Y SIMILARES,"23,660,000",1
01/01/2017,CUNDINAMARCA,FUSAGASUGÁ,Domingo,REVOLVER,SIN PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,"25,290,000",1
01/01/2017,GUAJIRA,BARRANCAS,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"44,078,000",1
01/01/2017,GUAJIRA,MAICAO,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"44,430,000",1
01/01/2017,GUAJIRA,MAICAO,Domingo,REVOLVER,CON PERMISO,RURAL,TRAMO DE VIA,"44,430,000",2
01/01/2017,GUAJIRA,MAICAO,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"44,430,000",1
01/01/2017,GUAJIRA,MAICAO,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"44,430,000",1
01/01/2017,GUAJIRA,MAICAO,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"44,430,000",1
01/01/2017,GUAVIARE,MIRAFLORES,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"95,200,000",1
01/01/2017,HUILA,GUADALUPE,Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"41,319,000",1
01/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
01/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
01/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
01/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
01/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
01/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
01/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
01/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
01/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
01/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
01/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
01/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
01/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
01/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,CASAS DE HABITACION,"11,001,000",1
01/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
01/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
01/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
01/01/2017,SANTANDER,BUCARAMANGA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"68,001,000",1
01/01/2017,SANTANDER,FLORIDABLANCA,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"68,276,000",1
01/01/2017,VALLE,CALI (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,DENTRO DE LA VIVIENDA,"76,001,000",1
01/01/2017,VALLE,CALI (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
01/01/2017,VALLE,CALI (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
01/01/2017,VALLE,CALI (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
01/01/2017,VALLE,CALI (CT),Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
01/01/2017,BOLÍVAR,CARTAGENA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"13,001,000",1
01/01/2017,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"54,001,000",1
01/01/2017,TOLIMA,IBAGUÉ (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"73,001,000",1
01/01/2017,CALDAS,MANIZALES (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"17,001,000",1
01/01/2017,CALDAS,MANIZALES (CT),Domingo,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"17,001,000",1
01/01/2017,CALDAS,MANIZALES (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"17,001,000",1
01/01/2017,CALDAS,VILLAMARÍA,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"17,873,000",1
01/01/2017,ANTIOQUIA,BELLO,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,088,000",1
01/01/2017,ANTIOQUIA,BELLO,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,088,000",1
01/01/2017,ANTIOQUIA,LA ESTRELLA,Domingo,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"5,380,000",1
01/01/2017,ANTIOQUIA,MEDELLÍN (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,001,000",1
01/01/2017,ANTIOQUIA,MEDELLÍN (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,001,000",1
01/01/2017,CÓRDOBA,MONTERÍA (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"23,001,000",1
01/01/2017,HUILA,AIPE,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"41,016,000",1
01/01/2017,HUILA,PALERMO,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"41,524,000",1
01/01/2017,NARIÑO,PASTO (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"52,001,000",1
01/01/2017,NARIÑO,PASTO (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,"52,001,000",1
01/01/2017,NARIÑO,PASTO (CT),Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"52,001,000",1
01/01/2017,CAUCA,TIMBÍO,Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"19,807,000",1
01/01/2017,BOYACÁ,SOTAQUIRÁ,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"15,763,000",1
01/01/2017,BOYACÁ,TUNJA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"15,001,000",1
01/01/2017,META,VILLAVICENCIO (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"50,001,000",1
01/01/2017,META,VILLAVICENCIO (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"50,001,000",1
01/01/2017,META,VILLAVICENCIO (CT),Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"50,001,000",1
01/01/2017,META,VILLAVICENCIO (CT),Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"50,001,000",1
01/01/2017,ANTIOQUIA,PUERTO BERRÍO,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,579,000",2
01/01/2017,ANTIOQUIA,PUERTO BERRÍO,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,579,000",1
01/01/2017,META,PUERTO GAITÁN,Domingo,REVOLVER,SIN PERMISO,URBANA,"BARES, CANTINAS Y SIMILARES","50,568,000",1
01/01/2017,NARIÑO,LA UNIÓN,Domingo,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"52,399,000",1
01/01/2017,NARIÑO,SANDONÁ,Domingo,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"52,683,000",1
01/01/2017,PUTUMAYO,PUERTO LEGUÍZAMO,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"86,573,000",1
01/01/2017,QUINDÍO,ARMENIA (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"63,001,000",1
01/01/2017,RISARALDA,SANTA ROSA DE CABAL,Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"66,682,000",1
01/01/2017,SANTANDER,ARATOCA,Domingo,PISTOLA,CON PERMISO,URBANA,INSTALACIONES DE LA POLICIA,"68,051,000",1
01/01/2017,SANTANDER,BARICHARA,Domingo,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"68,079,000",1
01/01/2017,SANTANDER,EL PEÑÓN,Domingo,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,"68,250,000",1
01/01/2017,SUCRE,SAN PEDRO,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"70,717,000",1
01/01/2017,SUCRE,SINCELEJO (CT),Domingo,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"70,001,000",1
01/01/2017,TOLIMA,MURILLO,Domingo,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"73,461,000",1
01/01/2017,TOLIMA,SUÁREZ,Domingo,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"73,770,000",1
01/01/2017,VALLE,PALMIRA,Domingo,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,"76,520,000",1
01/01/2017,VICHADA,PUERTO CARREÑO (CT),Domingo,ESCOPETA,SIN PERMISO,URBANA,SOBRE ANDEN - VIA PUBLICA,"99,001,000",1
02/01/2017,ANTIOQUIA,RIONEGRO,Lunes,PISTOLA,CON PERMISO,URBANA,AEROPUERTO,"5,615,000",1
02/01/2017,CAQUETÁ,SAN VICENTE DEL CAGUÁN,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"18,753,000",1
02/01/2017,CASANARE,VILLANUEVA,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"85,440,000",1
02/01/2017,CESAR,SAN MARTÍN,Lunes,PISTOLA,CON PERMISO,RURAL,CARRETERA,"20,770,000",1
02/01/2017,CUNDINAMARCA,CAQUEZA,Lunes,REVOLVER,SIN PERMISO,URBANA,FRENTE A ALMACEN - VIA PUBLICA,"25,151,000",1
02/01/2017,CUNDINAMARCA,EL PEÑÓN,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"25,258,000",1
02/01/2017,CUNDINAMARCA,FUSAGASUGÁ,Lunes,ESCOPETA,SIN PERMISO,URBANA,CASAS DE HABITACION,"25,290,000",3
02/01/2017,CUNDINAMARCA,GIRARDOT,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"25,307,000",1
02/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
02/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
02/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
02/01/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"11,001,000",1
02/01/2017,SANTANDER,GIRÓN,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"68,307,000",1
02/01/2017,VALLE,CALI (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
02/01/2017,VALLE,CALI (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
02/01/2017,VALLE,CALI (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
02/01/2017,VALLE,JAMUNDÍ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,364,000",1
02/01/2017,VALLE,YUMBO,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,892,000",1
02/01/2017,NORTE DE SANTANDER,CÚCUTA (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,BILLARES,"54,001,000",1
02/01/2017,CALDAS,MANIZALES (CT),Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"17,001,000",1
02/01/2017,CALDAS,MANIZALES (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"17,001,000",1
02/01/2017,CALDAS,MANIZALES (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"17,001,000",1
02/01/2017,CÓRDOBA,MONTERÍA (CT),Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"23,001,000",1
02/01/2017,HUILA,NEIVA (CT),Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"41,001,000",1
02/01/2017,CAUCA,POPAYÁN (CT),Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"19,001,000",1
02/01/2017,META,PUERTO GAITÁN,Lunes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"50,568,000",1
02/01/2017,NORTE DE SANTANDER,CONVENCIÓN,Lunes,ESCOPETA DE FISTO,SIN PERMISO,URBANA,INSTALACIONES DE LA POLICIA,"54,206,000",1
02/01/2017,QUINDÍO,QUIMBAYA,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"63,594,000",1
02/01/2017,SUCRE,SAN LUIS DE SINCÉ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"70,742,000",1
02/01/2017,ANTIOQUIA,TURBO,Lunes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,837,000",1
02/01/2017,VALLE,BUENAVENTURA,Lunes,REVOLVER,SIN PERMISO,RURAL,CASAS DE HABITACION,"76,109,000",1
02/01/2017,VALLE,DAGUA,Lunes,PISTOLA,SIN PERMISO,RURAL,VIAS PUBLICAS,"76,233,000",1
02/01/2017,VALLE,PRADERA,Lunes,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,"76,563,000",1
02/01/2017,VICHADA,PUERTO CARREÑO (CT),Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"99,001,000",1
03/01/2017,ANTIOQUIA,LA PINTADA,Martes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"5,390,000",1
03/01/2017,ARAUCA,TAME,Martes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"81,794,000",2
03/01/2017,BOLÍVAR,MARÍA LA BAJA,Martes,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,"13,442,000",1
03/01/2017,BOYACÁ,DUITAMA,Martes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"15,238,000",1
03/01/2017,BOYACÁ,DUITAMA,Martes,REVOLVER,CON PERMISO,URBANA,INSTALACIONES DE LA POLICIA,"15,238,000",1
03/01/2017,CALDAS,CHINCHINÁ,Martes,REVOLVER,SIN PERMISO,RURAL,CARRETERA,"17,174,000",1
03/01/2017,CASANARE,YOPAL (CT),Martes,REVOLVER,SIN PERMISO,URBANA,"BARES, CANTINAS Y SIMILARES","85,001,000",1
03/01/2017,CASANARE,YOPAL (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"85,001,000",1
03/01/2017,CAUCA,BUENOS AIRES,Martes,REVOLVER,CON PERMISO,RURAL,CARRETERA,"19,110,000",1
03/01/2017,CAUCA,PIENDAMÓ,Martes,REVOLVER,SIN PERMISO,URBANA,FRENTE EMPRESA - VIA PUBLICA,"19,548,000",1
03/01/2017,CESAR,AGUSTÍN CODAZZI,Martes,PISTOLA,CON PERMISO,URBANA,HOSPITALES,"20,013,000",1
03/01/2017,CESAR,LA JAGUA DE IBIRICO,Martes,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,"20,400,000",1
03/01/2017,CESAR,SAN ALBERTO,Martes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"20,710,000",1
03/01/2017,CESAR,TAMALAMEQUE,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"20,787,000",1
03/01/2017,CÓRDOBA,LORICA,Martes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"23,417,000",1
03/01/2017,CÓRDOBA,SAHAGÚN,Martes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"23,660,000",1
03/01/2017,CUNDINAMARCA,SIMIJACA,Martes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"25,745,000",1
03/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
03/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
03/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
03/01/2017,VALLE,CALI (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,001,000",1
03/01/2017,VALLE,JAMUNDÍ,Martes,SUBAMETRALLADORA,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,364,000",1
03/01/2017,CALDAS,MANIZALES (CT),Martes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"17,001,000",1
03/01/2017,ANTIOQUIA,BELLO,Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,088,000",1
03/01/2017,ANTIOQUIA,MEDELLÍN (CT),Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"5,001,000",1
03/01/2017,RISARALDA,DOSQUEBRADAS,Martes,PISTOLA,SIN PERMISO,URBANA,PARQUES,"66,170,000",1
03/01/2017,RISARALDA,PEREIRA (CT),Martes,ESCOPETA,SIN PERMISO,RURAL,BOSQUES,"66,001,000",1
03/01/2017,META,ACACÍAS,Martes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"50,006,000",2
03/01/2017,META,VILLAVICENCIO (CT),Martes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"50,001,000",2
03/01/2017,META,VILLAVICENCIO (CT),Martes,REVOLVER,SIN PERMISO,URBANA,LOTE BALDIO,"50,001,000",1
03/01/2017,META,VILLAVICENCIO (CT),Martes,ESCOPETA,CON PERMISO,RURAL,TRAMO DE VIA,"50,001,000",1
03/01/2017,META,SAN MARTÍN,Martes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"50,689,000",1
03/01/2017,NARIÑO,LA UNIÓN,Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"52,399,000",1
03/01/2017,PUTUMAYO,MOCOA (CT),Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"86,001,000",1
03/01/2017,SANTANDER,CIMITARRA,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"68,190,000",1
03/01/2017,VALLE,FLORIDA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,275,000",1
03/01/2017,VALLE,PALMIRA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"76,520,000",1
03/01/2017,VALLE,TULUÁ,Martes,ESCOPETA,SIN PERMISO,RURAL,CASAS DE HABITACION,"76,834,000",1
03/01/2017,VICHADA,PUERTO CARREÑO (CT),Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,"99,001,000",1
04/01/2017,ANTIOQUIA,CAÑASGORDAS,Miércoles,REVOLVER,SIN PERMISO,RURAL,INTERIOR VEHICULO SERVICIO PUBLICO,"5,138,000",1
04/01/2017,ARAUCA,CRAVO NORTE,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"81,220,000",1
04/01/2017,ARAUCA,CRAVO NORTE,Miércoles,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,"81,220,000",1
04/01/2017,ARAUCA,PUERTO RONDÓN,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,"81,591,000",1
04/01/2017,BOYACÁ,GARAGOA,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"15,299,000",1
04/01/2017,CAUCA,MIRANDA,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"19,455,000",1
04/01/2017,CAUCA,SANTANDER DE QUILICHAO,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"19,698,000",1
04/01/2017,CHOCÓ,BAHÍA SOLANO,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,"27,075,000",1
04/01/2017,CUNDINAMARCA,CABRERA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,"25,120,000",1
04/01/2017,CUNDINAMARCA,TIBIRITA,Miércoles,PISTOLA,CON PERMISO,RURAL,CARRETERA,"25,807,000",1
04/01/2017,CUNDINAMARCA,TIBIRITA,Miércoles,PISTOLA,SIN PERMISO,RURAL,CARRETERA,"25,807,000",4
04/01/2017,CUNDINAMARCA,ÚTICA,Miércoles,PISTOLA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"25,851,000",1
04/01/2017,CUNDINAMARCA,ÚTICA,Miércoles,PISTOLA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"25,851,000",1
04/01/2017,CUNDINAMARCA,VILLA DE SAN DIEGO DE UBATE,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,"25,843,000",1
04/01/2017,CUNDINAMARCA,ZIPAQUIRÁ,Miércoles,ESCOPETA,SIN PERMISO,URBANA,PERIMETRO URBANO,"25,899,000",1
04/01/2017,CUNDINAMARCA,ZIPAQUIRÁ,Miércoles,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,"25,899,000",1
04/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
04/01/2017,ATLÁNTICO,BARRANQUILLA (CT),Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,"8,001,000",1
