FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,CLASE DE ARMA,PERMISO,ZONA,CLASE DE SITIO,CANTIDAD
13/05/2014,NARIÑO,YACUANQUER,Martes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,1
13/05/2014,CAUCA,SANTANDER DE QUILICHAO,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,CUNDINAMARCA,BOGOTÁ D.C. ,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,NARIÑO,ANCUYÁ,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,CAUCA,FLORENCIA,Martes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,CARRETERA,1
13/05/2014,NARIÑO,POLICARPA,Martes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,2
13/05/2014,SUCRE,SAN BENITO ABAD,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,ANTIOQUIA,TARSO,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,VALLE,CARTAGO,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,CUNDINAMARCA,BOGOTÁ D.C. ,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,BOLÍVAR,SIMITÍ,Martes,ESCOPETA,SIN PERMISO,RURAL,CARRETERA,1
13/05/2014,SANTANDER,BETULIA,Martes,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
13/05/2014,CUNDINAMARCA,BOGOTÁ D.C. ,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,SANTANDER,SABANA DE TORRES,Martes,REVOLVER,SIN PERMISO,RURAL,ZONA SELVÁTICA,1
13/05/2014,ATLÁNTICO,BARRANQUILLA ,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,CUNDINAMARCA,BOGOTÁ D.C. ,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,NORTE DE SANTANDER,CÚCUTA ,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,VALLE,CALI ,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,SANTANDER,BARRANCABERMEJA,Martes,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,1
13/05/2014,BOYACÁ,VILLA DE LEYVA,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,RISARALDA,LA VIRGINIA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,SANTANDER,BARICHARA,Martes,ESCOPETA DE FISTO,SIN PERMISO,URBANA,FINCAS Y SIMILARES,1
13/05/2014,SANTANDER,PINCHOTE,Martes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,1
13/05/2014,META,BARRANCA DE UPÍA,Martes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,1
13/05/2014,CUNDINAMARCA,BOGOTÁ D.C. ,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,CUNDINAMARCA,BOGOTÁ D.C. ,Martes,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,1
13/05/2014,NORTE DE SANTANDER,CÚCUTA ,Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,VALLE,CALI ,Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,CESAR,AGUACHICA,Martes,REVOLVER,SIN PERMISO,URBANA,TRAMO DE VIA,1
13/05/2014,ATLÁNTICO,MALAMBO,Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,ANTIOQUIA,PUERTO BERRÍO,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,CHOCÓ,LLORÓ,Martes,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,1
13/05/2014,MAGDALENA,CIÉNAGA,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,CALDAS,MANIZALES ,Martes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,SUCRE,SINCELEJO ,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,ANTIOQUIA,CAREPA,Martes,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
13/05/2014,ANTIOQUIA,CAREPA,Martes,FUSIL / RIFLE,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
13/05/2014,ANTIOQUIA,CAREPA,Martes,PISTOLA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
13/05/2014,ANTIOQUIA,CAREPA,Martes,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,2
13/05/2014,ANTIOQUIA,REMEDIOS,Martes,PISTOLA,SIN PERMISO,URBANA,PARQUES,1
13/05/2014,VALLE,TULUÁ,Martes,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
13/05/2014,SANTANDER,BUCARAMANGA ,Martes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,ATLÁNTICO,BARANOA,Miércoles,REVOLVER,CON PERMISO,RURAL,CARRETERA,1
14/05/2014,CUNDINAMARCA,BOGOTÁ D.C. ,Miércoles,REVOLVER,CON PERMISO,URBANA,AEROPUERTO,1
14/05/2014,BOLÍVAR,TURBACO,Miércoles,REVOLVER,CON PERMISO,RURAL,VIAS PUBLICAS,2
14/05/2014,ANTIOQUIA,MEDELLÍN ,Miércoles,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,CUNDINAMARCA,CHÍA,Miércoles,REVOLVER,CON PERMISO,RURAL,VIAS PUBLICAS,1
14/05/2014,CUNDINAMARCA,BOGOTÁ D.C. ,Miércoles,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,CUNDINAMARCA,BOGOTÁ D.C. ,Miércoles,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,VALLE,CAICEDONIA,Miércoles,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,CUNDINAMARCA,CHÍA,Miércoles,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,VALLE,CALI ,Miércoles,PISTOLA,CON PERMISO,URBANA,FRENTE A BANCO - VIA PUBLICA,1
14/05/2014,SANTANDER,SAN VICENTE DE CHUCURÍ,Miércoles,ESCOPETA,CON PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,SANTANDER,SAN VICENTE DE CHUCURÍ,Miércoles,ESCOPETA,CON PERMISO,RURAL,VIAS PUBLICAS,1
14/05/2014,VALLE,CALI ,Miércoles,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,CUNDINAMARCA,BOGOTÁ D.C. ,Miércoles,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,CUNDINAMARCA,CHÍA,Miércoles,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,CUNDINAMARCA,BOGOTÁ D.C. ,Miércoles,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,CUNDINAMARCA,BOGOTÁ D.C. ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,2
14/05/2014,CUNDINAMARCA,BOGOTÁ D.C. ,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,CUNDINAMARCA,BOGOTÁ D.C. ,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,VALLE,CALI ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,VALLE,CALI ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,NORTE DE SANTANDER,OCAÑA,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,PUTUMAYO,VILLAGARZÓN,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,TOLIMA,LÉRIDA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,SANTANDER,FLORIDABLANCA,Miércoles,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,1
14/05/2014,ANTIOQUIA,MEDELLÍN ,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,CALDAS,PÁCORA,Miércoles,REVOLVER,SIN PERMISO,RURAL,VIAS PUBLICAS,1
14/05/2014,SANTANDER,FLORIDABLANCA,Miércoles,REVOLVER,SIN PERMISO,URBANA,CASAS DE HABITACION,1
14/05/2014,ANTIOQUIA,ARGELIA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,BOLÍVAR,CÓRDOBA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,CAQUETÁ,FLORENCIA ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,HUILA,NEIVA ,Miércoles,ESCOPETA,SIN PERMISO,URBANA,LOTE BALDIO,1
14/05/2014,CUNDINAMARCA,GIRARDOT,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,ANTIOQUIA,CALDAS,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,PUTUMAYO,VALLE DEL GUAMUEZ,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,SUCRE,SAN BENITO ABAD,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,1
14/05/2014,CUNDINAMARCA,BOGOTÁ D.C. ,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,CUNDINAMARCA,BOGOTÁ D.C. ,Miércoles,REVOLVER,SIN PERMISO,URBANA,CASINOS,1
14/05/2014,HUILA,TESALIA,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,ANTIOQUIA,SANTA BÁRBARA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,PARQUES,1
14/05/2014,NARIÑO,SAN ANDRES DE TUMACO,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,BOYACÁ,TURMEQUÉ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,BOYACÁ,SANTANA,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,ANTIOQUIA,MEDELLÍN ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,NARIÑO,TÚQUERRES,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,RISARALDA,PEREIRA ,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,VALLE,CALI ,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
01/06/2014 12:00:00 AM,META,VILLAVICENCIO ,Domingo,REVOLVER,CON PERMISO,RURAL,TRAMO DE VIA,1
14/05/2014,SANTANDER,MATANZA,Miércoles,ESCOPETA DE FISTO,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
14/05/2014,ATLÁNTICO,BARRANQUILLA ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,NORTE DE SANTANDER,CÚCUTA ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,META,SAN CARLOS DE GUAROA,Miércoles,ESCOPETA,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
14/05/2014,CESAR,CURUMANÍ,Miércoles,ESCOPETA,SIN PERMISO,RURAL,VIAS PUBLICAS,1
14/05/2014,HUILA,NEIVA ,Miércoles,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,ANTIOQUIA,ANORÍ,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,ATLÁNTICO,BARRANQUILLA ,Miércoles,PISTOLA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/05/2014,CUNDINAMARCA,BOGOTÁ D.C. ,Miércoles,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
