Fecha,Departamento,Municipio,Día,Hora,Barrio,Zona,Clase de sitio,Arma empleada,Móvil Agresor,Móvil Victima,Edad,Sexo,Estado civil,País de nacimiento,Clase de empleado,Profesión,Escolaridad,Código DANE,Cantidad
08/04/2017,CAQUETÁ,MILÁN,Sábado,19:30:00,CORREGIMIENTO LA RASTRA,RURAL,GALLERA,ARMA DE FUEGO,A PIE,A PIE,49,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,"18,460,000",1
08/04/2017,CÓRDOBA,BUENAVISTA,Sábado,16:11:00,VEREDA GENOVA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"23,079,000",1
08/04/2017,CÓRDOBA,CERETÉ,Sábado,13:40:00,LA FLORESTA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"23,162,000",1
08/04/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,10:47:00,EL RECREO E-7,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"11,001,000",1
08/04/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Sábado,6:57:00,LA CONEJERA II ETAPA E-11,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"11,001,000",1
08/04/2017,CUNDINAMARCA,FACATATIVÁ,Sábado,5:15:00,CENTRO,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,83,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"25,269,000",1
08/04/2017,GUAJIRA,MAICAO,Sábado,13:10:00,JOSE D BOSCAN,URBANA,LOTE BALDIO,CONTUNDENTES,A PIE,A PIE,29,FEMENINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"44,430,000",1
08/04/2017,GUAJIRA,RIOHACHA (CT),Sábado,18:20:00,CORREGIMIENTO DE TOMARRAZON,RURAL,TROCHA,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,UNION LIBRE,VENEZUELA,EMPLEADO PARTICULAR,-,PRIMARIA,"44,001,000",1
08/04/2017,GUAVIARE,EL RETORNO,Sábado,13:45:00,VEREDA LA MONPOSINA,RURAL,VIAS PUBLICAS,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,A PIE,PASAJERO VEHICULO,37,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO EJERCITO,-,SECUNDARIA,"95,025,000",1
08/04/2017,NARIÑO,POLICARPA,Sábado,21:00:00,VDA LA BALVANERA,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,"52,540,000",1
08/04/2017,NARIÑO,SAMANIEGO,Sábado,21:00:00,AVENIDA MAYOR ALEJO,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,45,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"52,678,000",1
08/04/2017,NORTE DE SANTANDER,LA PLAYA,Sábado,10:00:00,VEREDA MONTELARGO,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"54,398,000",1
08/04/2017,RISARALDA,PEREIRA (CT),Sábado,0:00:00,BELLAVISTA (V/SANTANA),URBANA,LOTE BALDIO,CONTUNDENTES,A PIE,A PIE,27,FEMENINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"66,001,000",1
08/04/2017,TOLIMA,IBAGUÉ (CT),Sábado,15:22:00,SAN SIMON PARTE BAJA (3),URBANA,APARTAMENTO EN CONJUNTO CERRADO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,PSICOLOGIA,SUPERIOR,"73,001,000",1
08/04/2017,TOLIMA,IBAGUÉ (CT),Sábado,15:22:00,SAN SIMON PARTE BAJA (3),URBANA,APARTAMENTO EN CONJUNTO CERRADO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,49,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"73,001,000",1
08/04/2017,VALLE,CALI (CT),Sábado,1:50:00,LA FORTALEZA E11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"76,001,000",1
08/04/2017,VALLE,CALI (CT),Sábado,22:35:00,CGTO MONTEBELLO E1,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"76,001,000",1
08/04/2017,VALLE,GUACARÍ,Sábado,19:35:00,CEIBAS VERDES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,15,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"76,318,000",1
08/04/2017,VALLE,GUADALAJARA DE BUGA,Sábado,8:27:00,SAN JOSE DE LAS PALMAS,URBANA,FRENTE A RESIDENCIAS - VIA PUBLICA,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,44,FEMENINO,CASADO,COLOMBIA,EMPLEADO SALUD,-,TECNICO,"76,111,000",1
09/04/2017,ANTIOQUIA,HISPANIA,Domingo,14:20:00,PARQUE PRINCIPAL,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"5,353,000",1
09/04/2017,ANTIOQUIA,LA ESTRELLA,Domingo,7:40:00,VDA. SAGRADA FAMILIA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"5,380,000",1
09/04/2017,ANTIOQUIA,MEDELLÍN (CT),Domingo,1:00:00,VDA. MEDIA LUNA PARTE ALTA STA. E.,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,FEMENINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"5,001,000",1
09/04/2017,ANTIOQUIA,SAN LUIS,Domingo,18:50:00,LA OCHUVA,RURAL,CARRETERA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"5,660,000",1
09/04/2017,ANTIOQUIA,VALDIVIA,Domingo,23:22:00,PUERTO OSPINA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"5,854,000",1
09/04/2017,ATLÁNTICO,BARRANQUILLA (CT),Domingo,21:30:00,CUCHILLA DE VILLATE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"8,001,000",1
09/04/2017,ATLÁNTICO,BARRANQUILLA (CT),Domingo,6:30:00,CENTRO,URBANA,PLAZAS DE MERCADO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,39,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"8,001,000",1
09/04/2017,BOLÍVAR,CLEMENCIA,Domingo,11:30:00,CASA GRANDE,URBANA,GALLERA,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,42,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"13,222,000",1
09/04/2017,CAQUETÁ,SAN JOSÉ DEL FRAGUA,Domingo,0:00:00,INSPOLICIA FRAGUITA,RURAL,GALLERA,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"18,610,000",1
09/04/2017,CAQUETÁ,SAN JOSÉ DEL FRAGUA,Domingo,0:00:00,INSPOLICIA FRAGUITA,RURAL,GALLERA,ARMA DE FUEGO,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,SECUNDARIA,"18,610,000",1
09/04/2017,CAQUETÁ,SAN JOSÉ DEL FRAGUA,Domingo,0:00:00,INSPOLICIA FRAGUITA,RURAL,GALLERA,ARMA DE FUEGO,A PIE,A PIE,49,MASCULINO,CASADO,COLOMBIA,AGRICULTOR,-,PRIMARIA,"18,610,000",1
09/04/2017,CAUCA,GUACHENÉ,Domingo,20:10:00,VDA LA CABAÑA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"19,300,000",1
09/04/2017,CAUCA,PATÍA,Domingo,23:30:00,VDA VILLANUEVA,RURAL,"BARES, CANTINAS Y SIMILARES",ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,"19,532,000",1
09/04/2017,CESAR,GAMARRA,Domingo,15:30:00,VEREDA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"20,295,000",1
09/04/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,3:35:00,CARVAJAL E-8,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"11,001,000",1
09/04/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,3:16:00,LA PRIMAVERA E-19,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"11,001,000",1
09/04/2017,CUNDINAMARCA,SOACHA,Domingo,4:00:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"25,754,000",1
09/04/2017,GUAJIRA,MAICAO,Domingo,1:35:00,SANTANDER,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO VEHICULO,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"44,430,000",1
09/04/2017,HUILA,NEIVA (CT),Domingo,20:00:00,DIEGO DE OSPINA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"41,001,000",1
09/04/2017,HUILA,NEIVA (CT),Domingo,12:30:00,SANTA ISABEL,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"41,001,000",1
09/04/2017,HUILA,NEIVA (CT),Domingo,16:15:00,LAS CRISTALINAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,BICICLETA,22,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"41,001,000",1
09/04/2017,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,20:40:00,BARRIO CALLEJON,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO VEHICULO,A PIE,23,MASCULINO,SOLTERO,VENEZUELA,DESEMPLEADO,-,PRIMARIA,"54,001,000",1
09/04/2017,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,4:30:00,BARRIO LA LIBERTAD,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,NO REPORTADO,"54,001,000",1
09/04/2017,NORTE DE SANTANDER,OCAÑA,Domingo,5:03:00,BARRIO EL TORITO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"54,498,000",1
09/04/2017,NORTE DE SANTANDER,OCAÑA,Domingo,5:03:00,BARRIO EL TORITO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,64,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,"54,498,000",1
09/04/2017,PUTUMAYO,PUERTO GUZMÁN,Domingo,0:00:00,VDA. LA PERLA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,40,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"86,571,000",1
09/04/2017,QUINDÍO,ARMENIA (CT),Domingo,5:00:00,MANUELA BELTRAN,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"63,001,000",1
09/04/2017,QUINDÍO,CALARCA,Domingo,5:05:00,VILLA TATIANA I Y II,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"63,130,000",1
09/04/2017,SANTANDER,BUCARAMANGA (CT),Domingo,10:50:00,ESPERANZA III,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"68,001,000",1
09/04/2017,TOLIMA,ALVARADO,Domingo,11:42:00,VRDA. PIEDRAS BLANCAS,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"73,026,000",1
09/04/2017,TOLIMA,RIOBLANCO,Domingo,10:00:00,SITIO BOCAS,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,51,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"73,616,000",1
09/04/2017,VALLE,BUENAVENTURA,Domingo,11:05:00,CIUDADELA COLPUERTOS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,CONDUCTOR MOTOCICLETA,41,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"76,109,000",1
09/04/2017,VALLE,CALI (CT),Domingo,19:00:00,LAS ORQUIDEAS E14,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,001,000",1
09/04/2017,VALLE,CALI (CT),Domingo,14:50:00,INV. BRISAS DE COMUNEROS  E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,33,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"76,001,000",1
09/04/2017,VALLE,CALI (CT),Domingo,14:50:00,INV. BRISAS DE COMUNEROS  E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,001,000",1
09/04/2017,VALLE,CALI (CT),Domingo,23:27:00,MELENDEZ E18,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"76,001,000",1
09/04/2017,VALLE,CALI (CT),Domingo,16:36:00,SANTA FE E8,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,001,000",1
09/04/2017,VALLE,CARTAGO,Domingo,18:48:00,PRIMAVERA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,28,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,147,000",1
09/04/2017,VALLE,CARTAGO,Domingo,18:48:00,PRIMAVERA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,CONDUCTOR VEHICULO,56,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,147,000",1
09/04/2017,VALLE,JAMUNDÍ,Domingo,3:20:00,LA ESTRELLA E24,RURAL,GALLERA,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO POLICIAL,POLICIAS,TECNICO,"76,364,000",1
09/04/2017,VALLE,JAMUNDÍ,Domingo,3:20:00,LA ESTRELLA E24,RURAL,GALLERA,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"76,364,000",1
09/04/2017,VALLE,TULUÁ,Domingo,10:40:00,Vereda La Rivera.,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,PASAJERO MOTOCICLETA,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,834,000",1
09/04/2017,VALLE,TULUÁ,Domingo,10:40:00,Vereda La Rivera.,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,PASAJERO MOTOCICLETA,23,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"76,834,000",1
10/04/2017,ANTIOQUIA,AMAGÁ,Lunes,1:50:00,LA VIRGEN,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"5,030,000",1
10/04/2017,ANTIOQUIA,MEDELLÍN (CT),Lunes,7:30:00,EL CORAZON C-13,URBANA,CASAS DE HABITACION,CUERDA/SOGA/CADENA,A PIE,A PIE,60,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"5,001,000",1
13/04/2017,ANTIOQUIA,BRICEÑO,Jueves,14:45:00,EL POLVILLO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,-,PRIMARIA,"5,107,000",1
10/04/2017,ANTIOQUIA,MEDELLÍN (CT),Lunes,20:02:00,CRISTO REY C-15,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,34,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"5,001,000",1
10/04/2017,ANTIOQUIA,MEDELLÍN (CT),Lunes,5:27:00,PALERMO  C-4,URBANA,RIOS,BOLSA PLASTICA,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"5,001,000",1
10/04/2017,ANTIOQUIA,PUEBLORRICO,Lunes,1:30:00,EL ALTO DEL BANANO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,37,MASCULINO,SEPARADO,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"5,576,000",1
10/04/2017,ANTIOQUIA,YARUMAL,Lunes,12:45:00,JOSE MARIA CORDOBA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"5,887,000",1
10/04/2017,ATLÁNTICO,BARRANQUILLA (CT),Lunes,0:50:00,LAS MALVINAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,PASAJERO MOTOCICLETA,25,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"8,001,000",1
10/04/2017,ATLÁNTICO,SOLEDAD,Lunes,4:40:00,VILLA SOL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,13,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,PRIMARIA,"8,758,000",1
10/04/2017,ATLÁNTICO,SOLEDAD,Lunes,4:40:00,VILLA SOL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,UNION LIBRE,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"8,758,000",1
10/04/2017,BOLÍVAR,CARTAGENA (CT),Lunes,12:36:00,JUNIN,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,PASAJERO MOTOCICLETA,18,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,-,SECUNDARIA,"13,001,000",1
10/04/2017,CALDAS,MANIZALES (CT),Lunes,21:10:00,FANY GONZALES,URBANA,CANALIZACION,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"17,001,000",1
10/04/2017,CAQUETÁ,LA MONTAÑITA,Lunes,12:00:00,VDA.  BAJO PALESTINA,RURAL,CARRETERA,ARMA DE FUEGO,A PIE,A PIE,45,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"18,410,000",1
10/04/2017,CAUCA,TORIBIO,Lunes,0:00:00,C/MIENTO TACUEYO,RURAL,GALLERA,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,"19,821,000",1
10/04/2017,CÓRDOBA,PUERTO ESCONDIDO,Lunes,13:15:00,20 DEJULIO,URBANA,LOCAL COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"23,574,000",1
10/04/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,20:15:00,VILLA DEL PRADO E-11,URBANA,CENTRO COMERCIAL,ARMA DE FUEGO,A PIE,A PIE,41,FEMENINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"11,001,000",1
10/04/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,9:20:00,SAN LUIS E-5,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,-,SECUNDARIA,"11,001,000",1
10/04/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,16:15:00,ALAMEDA E-3,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"11,001,000",1
10/04/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,0:56:00,VILLA DE LA LOMA E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,27,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"11,001,000",1
10/04/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,0:56:00,VILLA DE LA LOMA E-8,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"11,001,000",1
10/04/2017,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,14:56:00,MIRAFLORES E-11,URBANA,CASAS DE HABITACION,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,37,MASCULINO,SEPARADO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"11,001,000",1
10/04/2017,CUNDINAMARCA,FACATATIVÁ,Lunes,22:00:00,"MANA BLANCA I, II, III, IV",URBANA,"COLEGIOS, ESCUELAS",ARMA DE FUEGO,A PIE,A PIE,46,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"25,269,000",1
10/04/2017,GUAJIRA,MAICAO,Lunes,2:35:00,CENTRO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,35,MASCULINO,SOLTERO,-,DESEMPLEADO,-,-,"44,430,000",1
10/04/2017,HUILA,NEIVA (CT),Lunes,1:00:00,ARISMENDI MORA PERDOMO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"41,001,000",1
10/04/2017,MAGDALENA,SANTA MARTA (CT),Lunes,13:00:00,PANDO,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,18,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,-,SECUNDARIA,"47,001,000",1
10/04/2017,META,VILLAVICENCIO (CT),Lunes,14:30:00,VILLA DEL BUQUE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,-,SECUNDARIA,"50,001,000",1
10/04/2017,NARIÑO,GUAITARILLA,Lunes,4:00:00,CALLE REAL,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,-,PRIMARIA,"52,320,000",1
10/04/2017,SUCRE,COVEÑAS,Lunes,23:35:00,COQUERITA,URBANA,PARQUES,ARMA DE FUEGO,PASAJERO MOTOCICLETA,A PIE,19,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,-,PRIMARIA,"70,221,000",1
10/04/2017,VALLE,CALI (CT),Lunes,20:30:00,MARROQUIN I E14,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,SECUNDARIA,"76,001,000",1
10/04/2017,VALLE,CALI (CT),Lunes,7:30:00,PETECUY II E6,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,52,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,-,PRIMARIA,"76,001,000",1
10/04/2017,VALLE,CANDELARIA,Lunes,0:10:00,TEJARES (23-S-3-1),RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,-,PRIMARIA,"76,130,000",1
