FECHA,DEPARTAMENTO ,MUNICIPIO,DIA ,HORA,BARRIO,ZONA,CLASE SITIO,ARMA EMPLEADA,MOVIL AGRESOR,MOVIL VICTIMA,EDAD,SEXO,ESTADO CIVIL,PAIS NACE,CLASE EMPLEADO,PROFESIONES,ESCOLARIDAD,CODIGO DANE,2013
14/02/2013,ANTIOQUIA,TARAZÁ,Jueves,15:50,PAVAS,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,FEMENINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"5,790,000",1
14/02/2013,CASANARE,VILLANUEVA,Jueves,20:30,FUNDADORES,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"85,440,000",1
14/02/2013,CASANARE,YOPAL (CT),Jueves,22:20,VILLA PARAISO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,60,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"85,001,000",1
14/02/2013,CÓRDOBA,LOS CÓRDOBAS,Jueves,7:30,VEREDA LOS CAMPANOS,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,30,FEMENINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"23,419,000",1
14/02/2013,CÓRDOBA,MONTERÍA (CT),Jueves,19:12,VILLA JIMENEZ,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"23,001,000",1
14/02/2013,CUNDINAMARCA,FUSAGASUGÁ,Jueves,6:55,-,URBANA,VIAS PUBLICAS,ARMA BLANCA,NO REPORTADO,NO REPORTADO,44,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,"25,290,000",1
14/02/2013,CUNDINAMARCA,FUSAGASUGÁ,Jueves,6:55,-,URBANA,VIAS PUBLICAS,ARMA BLANCA,NO REPORTADO,NO REPORTADO,57,MASCULINO,NO REPORTA,COLOMBIA,NO REPORTA,NO REPORTADO,NO REPORTADO,"25,290,000",1
14/02/2013,CUNDINAMARCA,SOACHA,Jueves,22:15,EL PORVENIR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,NO REPORTADO,NO REPORTADO,27,MASCULINO,NO REPORTA,NO REPORTADO,NO REPORTA,NO REPORTADO,NO REPORTADO,"25,754,000",1
14/02/2013,GUAVIARE,SAN JOSÉ DEL GUAVIARE (CT),Jueves,20:30,VEREDA GUAYABERO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,ETNIA INDIGENA,NO REPORTADO,PRIMARIA,"95,001,000",1
14/02/2013,HUILA,LA PLATA,Jueves,0:00,VEREDA EL CEDRO,RURAL,LOTE BALDIO,ARMA BLANCA,A PIE,A PIE,24,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,NO REPORTADO,PRIMARIA,"41,396,000",1
14/02/2013,HUILA,LA PLATA,Jueves,0:00,VEREDA EL CEDRO,RURAL,LOTE BALDIO,ARMA BLANCA,A PIE,A PIE,24,FEMENINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"41,396,000",1
14/02/2013,HUILA,RIVERA,Jueves,19:00,VEREDA LA ULLOA,RURAL,CASAS DE HABITACION,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,NO REPORTADO,PRIMARIA,"41,615,000",1
14/02/2013,MAGDALENA,CIÉNAGA,Jueves,20:50,NAZARETH,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,42,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"47,189,000",1
14/02/2013,MAGDALENA,SANTA MARTA (CT),Jueves,20:20,LAS MALVINAS,URBANA,ESTADERO,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,COMERCIANTE,NO REPORTADO,SECUNDARIA,"47,001,000",1
14/02/2013,NARIÑO,PASTO (CT),Jueves,22:40,CUJACAL BAJO,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"52,001,000",1
14/02/2013,SANTANDER,BUCARAMANGA (CT),Jueves,20:30,CAFE MADRID,URBANA,PLAZAS DE MERCADO,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"68,001,000",1
14/02/2013,VALLE,BOLÍVAR,Jueves,8:55,CRGTO NARANJAL,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,35,MASCULINO,UNION LIBRE,COLOMBIA,EDUCADOR,LICENCIADO,SUPERIOR,"76,100,000",1
14/02/2013,VALLE,CALI (CT),Jueves,0:20,SANTA FE E8,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,35,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,"76,001,000",1
14/02/2013,VALLE,CALI (CT),Jueves,0:20,SANTA FE E8,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,39,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"76,001,000",1
14/02/2013,VALLE,CALI (CT),Jueves,1:10,EL VERGEL E13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"76,001,000",1
14/02/2013,VALLE,CALI (CT),Jueves,13:40,EL RETIRO E15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"76,001,000",1
14/02/2013,VALLE,CALI (CT),Jueves,15:10,LA INDEPENDENCIA E11,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,"76,001,000",1
14/02/2013,VALLE,CALI (CT),Jueves,20:20,URIBE URIBE E8,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,34,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"76,001,000",1
14/02/2013,VALLE,LA UNIÓN,Jueves,12:20,EL LUCERO,URBANA,DENTRO DE LA VIVIENDA,ARMA BLANCA,A PIE,A PIE,52,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,PRIMARIA,"76,400,000",1
14/02/2013,VALLE,TULUÁ,Jueves,23:03,Pueblo Nuevo,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,24,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,"76,834,000",1
15/02/2013,ANTIOQUIA,DABEIBA,Viernes,10:30,VDA. TASCON,RURAL,VIAS PUBLICAS,MINA ANTIPERSONA,A PIE,A PIE,22,MASCULINO,SEPARADO,COLOMBIA,EMPLEADO EJERCITO,NO REPORTADO,SECUNDARIA,"5,234,000",1
15/02/2013,ANTIOQUIA,DABEIBA,Viernes,10:30,VDA. TASCON,RURAL,VIAS PUBLICAS,MINA ANTIPERSONA,A PIE,A PIE,27,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,NO REPORTADO,SECUNDARIA,"5,234,000",1
15/02/2013,ANTIOQUIA,ITAGUI,Viernes,13:25,VDA. EL PORVENIR,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"5,360,000",1
15/02/2013,ANTIOQUIA,ITAGUI,Viernes,18:45,CALATRAVA,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,"5,360,000",1
15/02/2013,ANTIOQUIA,MEDELLÍN (CT),Viernes,20:50,TRINIDAD C-15,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,NO REPORTADO,COLOMBIA,NO REPORTA,NO REPORTADO,NO REPORTADO,"5,001,000",1
15/02/2013,ANTIOQUIA,MEDELLÍN (CT),Viernes,21:34,LOS MANGOS C-8,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,"5,001,000",1
15/02/2013,BOLÍVAR,ACHÍ,Viernes,9:00,BARRIO VILLA YANET,URBANA,INSTALACIONES DE LA POLICIA,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO POLICIAL,POLICIA,SECUNDARIA,"13,006,000",1
15/02/2013,CALDAS,MANIZALES (CT),Viernes,21:30,SAN SEBASTIAN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,26,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADA,ANALFABETA,"17,001,000",1
15/02/2013,CASANARE,AGUAZUL,Viernes,0:01,CENTRAL DE AGUAZUL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"85,010,000",1
15/02/2013,CAUCA,ARGELIA,Viernes,19:00,VDA MIRO LINDO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,NO REPORTADO,SECUNDARIA,"19,050,000",1
15/02/2013,CAUCA,PUERTO TEJADA,Viernes,0:35,BETANIA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,FEMENINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,"19,573,000",1
15/02/2013,CAUCA,TIMBÍO,Viernes,14:00,VDA EL CAIRO,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,"19,807,000",1
15/02/2013,CESAR,VALLEDUPAR (CT),Viernes,20:57,SAN JORGE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,54,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"20,001,000",1
15/02/2013,CÓRDOBA,MONTERÍA (CT),Viernes,4:00,COLON,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,69,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"23,001,000",1
15/02/2013,CÓRDOBA,MONTERÍA (CT),Viernes,21:15,NUEVA ESPERANZA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,24,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"23,001,000",1
15/02/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,16:30,SUMAPAZ E-20,RURAL,FINCAS Y SIMILARES,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,A PIE,VEHICULO,30,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,NO REPORTADO,SECUNDARIA,"11,001,000",1
15/02/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,16:30,SUMAPAZ E-20,RURAL,FINCAS Y SIMILARES,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,A PIE,VEHICULO,31,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,NO REPORTADO,SECUNDARIA,"11,001,000",1
15/02/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,16:30,SUMAPAZ E-20,RURAL,FINCAS Y SIMILARES,ARTEFACTO EXPLOSIVO/CARGA DINAMITA,A PIE,VEHICULO,32,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO EJERCITO,NO REPORTADO,SECUNDARIA,"11,001,000",1
15/02/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,18:08,ARBORIZADORA ALTA E-19,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,19,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,"11,001,000",1
15/02/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,21:34,URB. TOBERIN E-1,URBANA,INTERIOR VEHICULO PARTICULAR,ARMA DE FUEGO,A PIE,A PIE,36,MASCULINO,SOLTERO,COLOMBIA,COMERCIANTE,NO REPORTADO,SECUNDARIA,"11,001,000",1
15/02/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,22:26,MARCO FIDEL SUAREZ E-18,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,22,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"11,001,000",1
15/02/2013,CUNDINAMARCA,BOGOTÁ D.C. (CT),Viernes,23:20,URB. INDUSTRIAL PENSILVANIA E-16,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,38,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"11,001,000",1
15/02/2013,CUNDINAMARCA,FOMEQUE,Viernes,19:15,EL PORVENIR,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,31,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"25,279,000",1
15/02/2013,HUILA,LA PLATA,Viernes,16:43,VEREDA EL CORAL,RURAL,FINCAS Y SIMILARES,ARMA BLANCA,A PIE,A PIE,54,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,NO REPORTADO,PRIMARIA,"41,396,000",1
15/02/2013,META,PUERTO LLERAS,Viernes,6:38,VEREDA TIERRA GRATA,RURAL,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,37,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"50,577,000",1
15/02/2013,NARIÑO,SAN ANDRES DE TUMACO,Viernes,11:35,EL JARDIN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SEPARADO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"52,835,000",1
15/02/2013,NORTE DE SANTANDER,CÚCUTA (CT),Viernes,14:03,BARRIO OSPINA PEREZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,NO REPORTA,COLOMBIA,DESEMPLEADO,NO REPORTADO,ANALFABETA,"54,001,000",1
15/02/2013,NORTE DE SANTANDER,CÚCUTA (CT),Viernes,14:03,BARRIO OSPINA PEREZ,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,17,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,ANALFABETA,"54,001,000",1
15/02/2013,NORTE DE SANTANDER,VILLA DEL ROSARIO,Viernes,17:50,VEREDA GALAN (VILLA DEL ROSARIO),URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,25,MASCULINO,NO REPORTADO,NO REPORTADO,DESEMPLEADO,NO REPORTADO,NO REPORTADO,"54,874,000",1
15/02/2013,RISARALDA,PEREIRA (CT),Viernes,21:07,VILLA DEL PRADO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,46,MASCULINO,SEPARADO,COLOMBIA,INDEPENDIENTE,PINTOR,SUPERIOR,"66,001,000",1
15/02/2013,SANTANDER,BUCARAMANGA (CT),Viernes,15:13,TRANSICION I,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,NO REPORTADO,"68,001,000",1
15/02/2013,SANTANDER,PIEDECUESTA,Viernes,15:50,CENTRO P/TA,URBANA,FRENTE A ALMACEN NO REPORTADO VIA PUBLICA,ARMA BLANCA,A PIE,A PIE,26,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,SECUNDARIA,"68,547,000",1
15/02/2013,SUCRE,SINCELEJO (CT),Viernes,10:10,CGTO. LA PEÑATA,RURAL,RIOS,ARMA DE FUEGO,A PIE,A PIE,21,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"70,001,000",1
15/02/2013,SUCRE,SUCRE,Viernes,14:40,CGTO. OREJERO,RURAL,RIOS,ARMA DE FUEGO,A PIE,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"70,771,000",1
15/02/2013,TOLIMA,ANZOÁTEGUI,Viernes,17:00,VRDA. LOS AGUACATES,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,VEHICULO,30,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,NO REPORTADO,PRIMARIA,"73,043,000",1
15/02/2013,TOLIMA,IBAGUÉ (CT),Viernes,4:00,RESTREPO,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,34,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,"73,001,000",1
15/02/2013,TOLIMA,ROVIRA,Viernes,10:00,VRDA. MARTINEZ,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,40,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,"73,624,000",1
15/02/2013,VALLE,CALI (CT),Viernes,20:30,VALLE GRANDE E21,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,64,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"76,001,000",1
15/02/2013,VALLE,GUADALAJARA DE BUGA,Viernes,22:00,LA BOMBONERA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,30,MASCULINO,UNION LIBRE,COLOMBIA,DELINCUENCIA,NO REPORTADA,SECUNDARIA,"76,111,000",1
15/02/2013,VALLE,PALMIRA,Viernes,21:38,COLOMBINA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,20,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,"76,520,000",1
15/02/2013,VALLE,ROLDANILLO,Viernes,14:20,NUESTRA SEÑORA DE LA ASUNCION,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,NO REPORTADO,PRIMARIA,"76,622,000",1
15/02/2013,VALLE,SEVILLA,Viernes,16:45,BELEN,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,25,FEMENINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,"76,736,000",1
15/02/2013,VALLE,TULUÁ,Viernes,11:05,Panamericano,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,45,MASCULINO,CASADO,COLOMBIA,COMERCIANTE,NO REPORTADO,SUPERIOR,"76,834,000",1
16/02/2013,ANTIOQUIA,BELLO,Sábado,20:00,ZAMORA,URBANA,PELUQUERIA Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,32,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"5,088,000",1
16/02/2013,ANTIOQUIA,CAUCASIA,Sábado,17:30,SAN RAFAEL,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,39,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,SECUNDARIA,"5,154,000",1
16/02/2013,ANTIOQUIA,CHIGORODÓ,Sábado,9:35,VDA GUAPA LEON,RURAL,HOSPITALES,MINA ANTIPERSONA,A PIE,A PIE,25,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,NO REPORTADO,PRIMARIA,"5,172,000",1
16/02/2013,ANTIOQUIA,ITAGUI,Sábado,11:04,LOS NARANJOS,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,57,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"5,360,000",1
16/02/2013,ANTIOQUIA,ITAGUI,Sábado,19:49,SANTA MARIA # 2,URBANA,FRENTE A COLEGIO NO REPORTADO VIA PUBLICA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,"5,360,000",1
16/02/2013,ANTIOQUIA,MEDELLÍN (CT),Sábado,7:51,CORDOBA C-7,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,16,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"5,001,000",1
16/02/2013,ANTIOQUIA,MEDELLÍN (CT),Sábado,19:30,VEINTE DE JULIO C-13,URBANA,FRENTE A RESIDENCIAS NO REPORTADO VIA PUBLICA,ARMA DE FUEGO,A PIE,A PIE,20,FEMENINO,UNION LIBRE,COLOMBIA,AMA DE CASA,NO REPORTADO,SECUNDARIA,"5,001,000",1
16/02/2013,ANTIOQUIA,MEDELLÍN (CT),Sábado,21:15,VDA. SAN PEDRO LA LOMA S.C.,RURAL,INTERIOR VEHICULO SERVICIO PUBLICO,ARMA DE FUEGO,PASAJERO BUS,PASAJERO BUS,17,MASCULINO,SOLTERO,COLOMBIA,ESTUDIANTE,NO REPORTADO,SECUNDARIA,"5,001,000",1
16/02/2013,ANTIOQUIA,REMEDIOS,Sábado,0:10,-,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,A PIE,43,MASCULINO,UNION LIBRE,COLOMBIA,AGRICULTOR,NO REPORTADO,PRIMARIA,"5,604,000",1
16/02/2013,ANTIOQUIA,SEGOVIA,Sábado,15:00,20 DE JULIO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,28,FEMENINO,SOLTERO,COLOMBIA,AMA DE CASA,NO REPORTADO,PRIMARIA,"5,736,000",1
16/02/2013,ANTIOQUIA,SEGOVIA,Sábado,19:40,MARMAJITO,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,UNION LIBRE,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"5,736,000",1
16/02/2013,ANTIOQUIA,ZARAGOZA,Sábado,17:30,PUERTO JOBO,RURAL,FINCAS Y SIMILARES,CUERDA/SOGA/CADENA,A PIE,A PIE,28,MASCULINO,SOLTERO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"5,895,000",1
16/02/2013,ATLÁNTICO,BARRANQUILLA (CT),Sábado,6:30,SANTA ANA,URBANA,VIAS PUBLICAS,CONTUNDENTES,A PIE,A PIE,55,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADA,SECUNDARIA,"8,001,000",1
16/02/2013,ATLÁNTICO,SOLEDAD,Sábado,10:30,TERRANOVA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,26,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,PRIMARIA,"8,758,000",1
16/02/2013,ATLÁNTICO,SOLEDAD,Sábado,10:30,TERRANOVA,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,CONDUCTOR MOTOCICLETA,29,MASCULINO,SOLTERO,COLOMBIA,DESEMPLEADO,NO REPORTADO,SECUNDARIA,"8,758,000",1
16/02/2013,CASANARE,TAURAMENA,Sábado,14:30,CENTRAL DE TAURAMENA,URBANA,VIAS PUBLICAS,ARMA BLANCA,A PIE,A PIE,18,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"85,410,000",1
16/02/2013,CAUCA,MERCADERES,Sábado,15:00,VDA LOS ARBOLES,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,A PIE,23,MASCULINO,SOLTERO,COLOMBIA,AGRICULTOR,NO REPORTADO,PRIMARIA,"19,450,000",1
16/02/2013,CAUCA,TIMBÍO,Sábado,7:00,VDA SILOE,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,70,MASCULINO,CASADO,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"19,807,000",1
16/02/2013,CESAR,VALLEDUPAR (CT),Sábado,8:30,ALTOS DE PIMIENTA,URBANA,VIAS PUBLICAS,GASOLINA,A PIE,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADA,PRIMARIA,"20,001,000",1
16/02/2013,CHOCÓ,MEDIO SAN JUAN,Sábado,19:00,-,RURAL,FINCAS Y SIMILARES,ARMA BLANCA,A PIE,A PIE,32,MASCULINO,SOLTERO,COLOMBIA,EMPLEADO PARTICULAR,NO REPORTADO,PRIMARIA,"27,450,000",1
16/02/2013,CÓRDOBA,MONTERÍA (CT),Sábado,17:40,POLICARPA,URBANA,BILLARES,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,29,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"23,001,000",1
16/02/2013,CÓRDOBA,MONTERÍA (CT),Sábado,21:30,LA GRANJA,URBANA,TIENDA,ARMA DE FUEGO,CONDUCTOR MOTOCICLETA,A PIE,25,MASCULINO,UNION LIBRE,COLOMBIA,INDEPENDIENTE,NO REPORTADO,PRIMARIA,"23,001,000",1
