FECHA,DEPARTAMENTO,MUNICIPIO,DÍA,CLASE DE ARMA,PERMISO,ZONA,CLASE DE SITIO,CANTIDAD
14/11/2011,CUNDINAMARCA,BOGOTÁ D.C. ,Lunes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,CUNDINAMARCA,VILLETA,Lunes,REVOLVER,CON PERMISO,RURAL,TRAMO DE VIA,1
14/11/2011,ATLÁNTICO,BARRANQUILLA ,Lunes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,SANTANDER,PIEDECUESTA,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,CESAR,VALLEDUPAR ,Lunes,PISTOLA,CON PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,NORTE DE SANTANDER,CÚCUTA ,Lunes,ESCOPETA,CON PERMISO,URBANA,VIAS PUBLICAS,2
14/11/2011,NORTE DE SANTANDER,CÚCUTA ,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,SANTANDER,BUCARAMANGA ,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,ANTIOQUIA,CHIGORODÓ,Lunes,PISTOLA,CON PERMISO,URBANA,ESTACIONES DE SERVICIO,1
14/11/2011,GUAVIARE,EL RETORNO,Lunes,REVOLVER,CON PERMISO,URBANA,PUESTO DE CONTROL,1
14/11/2011,TOLIMA,MELGAR,Lunes,REVOLVER,CON PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,NORTE DE SANTANDER,OCAÑA,Lunes,ESCOPETA,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,VALLE,CALI ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,CUNDINAMARCA,BOGOTÁ D.C. ,Lunes,REVOLVER,SIN PERMISO,URBANA,VIAS PUBLICAS,1
14/11/2011,ANTIOQUIA,MEDELLÍN ,Lunes,REVOLVER,SIN PERMISO,RURAL,FINCAS Y SIMILARES,1
