FECHA,DEPARTAMENTO,MUNICIPIO,DIA,HORA,BARRIO,ZONA ,CLASE DE SITIO ,ARMA O MEDIO,MOVIL VICTIMA ,MOVIL AGRESOR ,EDAD ,GENERO ,ESTADO CIVIL,CLASE EMPLEADO,PROFESION,ESCOLARIDAD,PAIS NACE,CODIGO DANE ,2014
17/01/2014,TOLIMA,FLANDES,Viernes,11:45,VER.TOPACIO,RURAL,FINCAS Y SIMILARES,NO REPORTADO,CONDUCTOR MOTOCICLETA,VEHICULO,17,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"81,794,000",1
17/01/2014,TOLIMA,FLANDES,Viernes,11:45,VER.TOPACIO,RURAL,FINCAS Y SIMILARES,NO REPORTADO,NO REPORTADA,NO REPORTADA,9,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"52,001,000",1
17/01/2014,TOLIMA,FLANDES,Viernes,11:45,VER.TOPACIO,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,44,MASCULINO,CASADO,EMPLEADO PARTICULAR,INGENIERO CIVIL,SUPERIOR,COLOMBIA,"85,001,000",1
17/01/2014,TOLIMA,FLANDES,Viernes,11:45,VER.TOPACIO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,37,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"54,003,000",1
17/01/2014,TOLIMA,FLANDES,Viernes,11:45,VER.TOPACIO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,34,MASCULINO,CASADO,EMPLEADO PARTICULAR,INGENIERO CIVIL,SUPERIOR,COLOMBIA,"25,645,000",1
17/01/2014,CESAR,CURUMANÍ,Viernes,16:00,VEREDA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,43,MASCULINO,SOLTERO,GANADERO,ADMINISTRADOR DE EMPRESAS,SUPERIOR,COLOMBIA,"25,645,000",1
18/01/2014,VALLE,CALI (CT),Sábado,21:00,EL PILOTO E3,URBANA,"HOTELES, RESIDENCIAS, Y SIMILARES.",ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,55,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,INGENIERO,SUPERIOR,NO REPORTADA,"25,645,000",1
20/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Lunes,11:30,LAS AMERICAS E-8,URBANA,VEHICULO,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,48,FEMENINO,NO REPORTADA,COMERCIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"11,001,000",1
21/01/2014,CALDAS,CHINCHINÁ,Martes,22:00,EL NEPAL,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,28,FEMENINO,SOLTERO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"11,001,000",1
24/01/2014,CUNDINAMARCA,VIOTÁ,Viernes,14:00,EL OBRERO,URBANA,CEMENTERIO,ARMA BLANCA / CORTOPUNZANTE,A PIE,CONDUCTOR TAXI,40,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"68,307,000",1
26/01/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Domingo,10:00,CAMELIA NORTE E-16,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR MOTOCICLETA,VEHICULO,35,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,563,000",1
26/01/2014,ARAUCA,ARAUQUITA,Domingo,11:00,VEREDA LA ESMERALDA,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR MOTOCICLETA,VEHICULO,43,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"76,563,000",1
26/01/2014,ANTIOQUIA,MEDELLÍN (CT),Domingo,2:23,LA CANDELARIA C-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,25,MASCULINO,SOLTERO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"27,001,000",1
26/01/2014,ANTIOQUIA,MEDELLÍN (CT),Domingo,2:23,LA CANDELARIA C-10,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,29,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"54,498,000",1
27/01/2014,VALLE,CALIMA,Lunes,21:30,VEREDA LA CRISTALINA BAJA,RURAL,FINCAS Y SIMILARES,NO REPORTADA,VEHICULO,CONDUCTOR MOTOCICLETA,41,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"50,001,000",1
30/01/2014,ARAUCA,ARAUCA (CT),Jueves,12:35,VEREDA CARACOL,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,43,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,TECNOLOGO,COLOMBIA,"25,772,000",1
30/01/2014,SANTANDER,BUCARAMANGA (CT),Jueves,5:00,PROVENZA,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,65,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"76,828,000",1
04/02/2014 12:00:00 AM,ARAUCA,TAME,Martes,5:00,VEREDA PUERTO JORDAN,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,33,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"5,686,000",1
04/02/2014 12:00:00 AM,ANTIOQUIA,HELICONIA,Martes,19:30,EL ALTO DEL CORRAL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,VEHICULO,VEHICULO,52,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,001,000",1
04/02/2014 12:00:00 AM,HUILA,TELLO,Martes,6:00,VEREDA MESA REDONDA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,NO REPORTADA,30,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"27,205,000",1
05/02/2014 12:00:00 AM,NORTE DE SANTANDER,LA PLAYA,Miércoles,13:16,VEREDA LLANO GRANDE,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR MOTOCICLETA,VEHICULO,57,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"19,001,000",1
05/02/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,18:10,URB. EL BATAN E-11,URBANA,VIAS PUBLICAS,NO REPORTADO,VEHICULO,A PIE,31,FEMENINO,SOLTERO,EMPLEADO PARTICULAR,INGENIERO,SUPERIOR,COLOMBIA,"76,616,000",1
06/02/2014 12:00:00 AM,NORTE DE SANTANDER,EL CARMEN,Jueves,18:00,CORREGIMIENTO GUAMALITO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,44,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,INGENIERO AGRONOMO,SUPERIOR,COLOMBIA,"86,749,000",1
06/02/2014 12:00:00 AM,NORTE DE SANTANDER,EL CARMEN,Jueves,18:00,CORREGIMIENTO GUAMALITO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,44,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"5,091,000",1
07/02/2014 12:00:00 AM,TOLIMA,GUAMO,Viernes,13:30,VRDA. CHICUELO,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,VEHICULO,VEHICULO,63,FEMENINO,CASADO,EDUCADOR,LICENCIADO,SUPERIOR,COLOMBIA,"85,440,000",1
07/02/2014 12:00:00 AM,TOLIMA,GUAMO,Viernes,13:30,VRDA. CHICUELO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,65,MASCULINO,CASADO,EMPLEADO PARTICULAR,TECNOLOGO OBRAS CIVILES,TECNOLOGO,COLOMBIA,"76,001,000",1
07/02/2014 12:00:00 AM,TOLIMA,GUAMO,Viernes,13:30,VRDA. CHICUELO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,VEHICULO,45,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"86,320,000",1
09/02/2014 12:00:00 AM,ARAUCA,ARAUCA (CT),Domingo,18:30,VEREDA EL ROSARIO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,VEHICULO,30,MASCULINO,UNION LIBRE,GANADERO,NO REPORTADA,PRIMARIA,COLOMBIA,"86,320,000",1
09/02/2014 12:00:00 AM,HUILA,PALESTINA,Domingo,19:00,VEREDA MENSURA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,26,FEMENINO,UNION LIBRE,AMA DE CASA,NO REPORTADA,SECUNDARIA,COLOMBIA,"73,411,000",1
10/02/2014 12:00:00 AM,CHOCÓ,QUIBDÓ (CT),Lunes,16:00,YESCA GRANDE,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,A PIE,VEHICULO,55,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"19,533,000",1
12/02/2014 12:00:00 AM,NORTE DE SANTANDER,CÚCUTA (CT),Miércoles,13:30,BARRIO LOS ALMENDROS,URBANA,CASAS DE HABITACION,ARMA DE FUEGO,A PIE,VEHICULO,38,MASCULINO,CASADO,POLITICO,ABOGADO,SUPERIOR,COLOMBIA,"19,533,000",1
12/02/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Miércoles,19:00,LA ESTRELLA E-13,URBANA,VIAS PUBLICAS,ARMA DE FUEGO,A PIE,VEHICULO,40,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,NO REPORTADA,"19,533,000",1
14/02/2014,META,VILLAVICENCIO (CT),Viernes,8:00,EL BUQUE,URBANA,CONJUNTO RESIDENCIAL,ARMA DE FUEGO,VEHICULO,A PIE,47,FEMENINO,UNION LIBRE,GANADERO,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,001,000",1
14/02/2014,META,VILLAVICENCIO (CT),Viernes,8:00,EL BUQUE,URBANA,CONJUNTO RESIDENCIAL,NO REPORTADA,NO REPORTADA,NO REPORTADA,42,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,520,000",1
14/02/2014,NORTE DE SANTANDER,OCAÑA,Viernes,18:30,TROCHA LA MADERA,RURAL,FINCAS Y SIMILARES,NO REPORTADA,NO REPORTADA,NO REPORTADA,62,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"76,520,000",1
15/02/2014,ARAUCA,ARAUQUITA,Sábado,10:15,VEREDA LA ESMERALDA,RURAL,VIAS PUBLICAS,ARMA DE FUEGO,VEHICULO,A PIE,52,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,563,000",1
16/02/2014,CAQUETÁ,FLORENCIA (CT),Domingo,16:00,VIA MORELIA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,VEHICULO,19,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"19,450,000",1
17/02/2014,ANTIOQUIA,CÁCERES,Lunes,7:30,BEJUQUILLO,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,20,MASCULINO,SOLTERO,EMPLEADO POLICIAL,POLICIA,TECNICO,COLOMBIA,"19,698,000",1
17/02/2014,PUTUMAYO,PUERTO ASÍS,Lunes,19:00,VDA. PUERTO VEGA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,VEHICULO,VEHICULO,71,FEMENINO,VIUDO,AMA DE CASA,NO REPORTADA,ANALFABETA,COLOMBIA,"13,490,000",1
18/02/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Martes,23:00,AEROPUERTO PUENTE AEREO,URBANA,AEROPUERTO,ARMA DE FUEGO,VEHICULO,VEHICULO,33,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,ADMINISTRADOR HOTELERO,SUPERIOR,NO REPORTADA,"13,490,000",1
20/02/2014,VALLE,JAMUNDÍ,Jueves,13:00,CGTO MESITAS E24,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,VEHICULO,VEHICULO,54,MASCULINO,CASADO,EMPLEADO PARTICULAR,INGENIERO MECANICO,SUPERIOR,COLOMBIA,"13,490,000",1
22/02/2014,ANTIOQUIA,MEDELLÍN (CT),Sábado,17:30,PARQUE NORTE C-4,URBANA,TERMINAL DE TRANSPORTES,ARMA DE FUEGO,VEHICULO,VEHICULO,6,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"13,490,000",1
22/02/2014,CAUCA,BALBOA,Sábado,20:30,VDA LA ESPERANZA,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,VEHICULO,VEHICULO,50,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"13,490,000",1
24/02/2014,SUCRE,SINCELEJO (CT),Lunes,6:35,ALTO DEL ROSARIO,URBANA,"COLEGIOS, ESCUELAS",ARMA DE FUEGO,VEHICULO,VEHICULO,13,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"13,490,000",1
25/02/2014,BOYACÁ,JENESANO,Martes,7:40,VDA. PIRAGUATA,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,A PIE,VEHICULO,75,FEMENINO,VIUDO,AMA DE CASA,NO REPORTADA,ANALFABETA,COLOMBIA,"76,001,000",1
26/02/2014,VALLE,RIOFRÍO,Miércoles,19:00,CGTO. PORTUGAL DE PIEDRAS,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,13,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"44,430,000",1
27/02/2014,NORTE DE SANTANDER,PUERTO SANTANDER,Jueves,13:30,BARRIO BOCA GRITA,URBANA,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,VEHICULO,25,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,NO REPORTADA,"52,356,000",1
03/03/2014 12:00:00 AM,CAUCA,POPAYÁN (CT),Lunes,11:50,CENTRO,URBANA,ALMACENES,NO REPORTADO,NO REPORTADA,NO REPORTADA,18,FEMENINO,UNION LIBRE,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"5,001,000",1
04/03/2014 12:00:00 AM,SANTANDER,GÜEPSA,Martes,17:00,VRDA  PLATANAL,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,67,MASCULINO,UNION LIBRE,COMERCIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"54,261,000",1
05/03/2014 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Miércoles,12:30,VEREDA SAN LUIS DE LOS ROBLES,RURAL,FINCAS Y SIMILARES,NO REPORTADO,VEHICULO,A PIE,34,MASCULINO,CASADO,EMPLEADO POLICIAL,POLICIA,TECNOLOGO,COLOMBIA,"50,313,000",1
05/03/2014 12:00:00 AM,NARIÑO,SAN ANDRES DE TUMACO,Miércoles,12:30,VEREDA SAN LUIS DE LOS ROBLES,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,CONDUCTOR MOTOCICLETA,VEHICULO,28,MASCULINO,SOLTERO,EMPLEADO POLICIAL,POLICIA,TECNICO,COLOMBIA,"19,533,000",1
06/03/2014 12:00:00 AM,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,15:30,URB. SAN FRANCISCO E-19,URBANA,VIAS PUBLICAS,NO REPORTADO,NO REPORTADA,NO REPORTADA,7,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"5,890,000",1
06/03/2014 12:00:00 AM,VALLE,CALI (CT),Jueves,17:30,EL PILOTO E3,URBANA,CASAS DE HABITACION,NO REPORTADO,A PIE,PASAJERO TAXI,1,MASCULINO,SOLTERO,DESEMPLEADO,NO REPORTADA,ANALFABETA,COLOMBIA,"19,001,000",1
08/03/2014 12:00:00 AM,ANTIOQUIA,BETULIA,Sábado,11:15,VENDEAGUJAL,RURAL,FINCAS Y SIMILARES,ARMA DE FUEGO,VEHICULO,A PIE,13,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,520,000",1
09/03/2014 12:00:00 AM,ANTIOQUIA,YOLOMBÓ,Domingo,14:00,EL TAPON,RURAL,FINCAS Y SIMILARES,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,PASAJERO BUS,66,MASCULINO,CASADO,AGRICULTOR,NO REPORTADA,PRIMARIA,COLOMBIA,"19,001,000",1
10/03/2014 12:00:00 AM,NORTE DE SANTANDER,OCAÑA,Lunes,10:00,BARRIO PROMESA DE DIOS,URBANA,CASAS DE HABITACION,NO REPORTADO,CONDUCTOR MOTOCICLETA,A PIE,15,FEMENINO,SOLTERO,ESTUDIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"81,736,000",1
11/03/2014 12:00:00 AM,MAGDALENA,ZONA BANANERA,Martes,13:45,CORREGIMIENTO ORIHUECA,RURAL,FINCAS Y SIMILARES,NO REPORTADO,CONDUCTOR MOTOCICLETA,A PIE,45,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"81,736,000",1
08/09/2014 12:00:00 AM,ARAUCA,FORTUL,Lunes,14:30,CENTRO,URBANA,VIAS PUBLICAS,NO REPORTADO,A PIE,A PIE,46,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SUPERIOR,COLOMBIA,"25,754,000",1
12/03/2014 12:00:00 AM,VALLE,BUENAVENTURA,Miércoles,7:30,LA DIGNIDAD,URBANA,CASAS DE HABITACION,NO REPORTADO,CONDUCTOR MOTOCICLETA,A PIE,13,MASCULINO,SOLTERO,ESTUDIANTE,NO REPORTADA,PRIMARIA,COLOMBIA,"81,736,000",1
12/03/2014 12:00:00 AM,BOYACÁ,CÓMBITA,Miércoles,9:00,VDA. SAN MARTIN,RURAL,CARCELES,NO REPORTADO,CONDUCTOR MOTOCICLETA,A PIE,32,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"81,736,000",1
12/03/2014 12:00:00 AM,BOYACÁ,CÓMBITA,Miércoles,10:00,VDA. SAN MARTIN,RURAL,CARCELES,ARMA BLANCA / CORTOPUNZANTE,NO REPORTADA,NO REPORTADA,26,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"81,001,000",1
14/03/2014,ARAUCA,TAME,Viernes,10:00,VEREDA PANAMA DE ARAUCA,RURAL,FINCAS Y SIMILARES,NO REPORTADO,VEHICULO,VEHICULO,50,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"19,698,000",1
16/03/2014,NORTE DE SANTANDER,EL ZULIA,Domingo,13:30,VEREDA EL MESTIZO,RURAL,CASAS DE HABITACION,NO REPORTADO,VEHICULO,VEHICULO,58,MASCULINO,CASADO,COMERCIANTE,NO REPORTADA,SECUNDARIA,COLOMBIA,"19,698,000",1
19/03/2014,META,VISTAHERMOSA,Miércoles,5:00,TROCHA 32,RURAL,VIAS PUBLICAS,NO REPORTADO,VEHICULO,VEHICULO,31,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"76,001,000",1
19/03/2014,META,VISTAHERMOSA,Miércoles,5:00,TROCHA 32,RURAL,VIAS PUBLICAS,NO REPORTADO,VEHICULO,VEHICULO,24,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,PRIMARIA,COLOMBIA,"76,001,000",1
19/03/2014,META,VISTAHERMOSA,Miércoles,5:00,TROCHA 32,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,32,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,TECNOLOGO,COLOMBIA,"41,530,000",1
19/03/2014,META,VISTAHERMOSA,Miércoles,5:00,TROCHA 32,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,VEHICULO,43,MASCULINO,SEPARADO,EMPLEADO PARTICULAR,NO REPORTADA,SUPERIOR,COLOMBIA,"19,824,000",1
19/03/2014,META,VISTAHERMOSA,Miércoles,5:00,TROCHA 32,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,30,MASCULINO,SOLTERO,EMPLEADO PARTICULAR,NO REPORTADA,TECNOLOGO,COLOMBIA,"76,001,000",1
20/03/2014,CUNDINAMARCA,BOGOTÁ D.C. (CT),Jueves,0:00,OLAYA E-18,URBANA,"BARES, CANTINAS Y SIMILARES",ARMA BLANCA / CORTOPUNZANTE,VEHICULO,VEHICULO,38,MASCULINO,CASADO,EMPLEADO PARTICULAR,INGENIERO,SUPERIOR,COLOMBIA,"76,001,000",1
23/03/2014,ARAUCA,TAME,Domingo,22:00,VEREDA LA CABUYA,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,CONDUCTOR MOTOCICLETA,30,FEMENINO,UNION LIBRE,AMA DE CASA,NO REPORTADA,SECUNDARIA,COLOMBIA,"52,378,000",1
23/03/2014,ARAUCA,TAME,Domingo,22:00,VEREDA LA CABUYA,RURAL,FINCAS Y SIMILARES,NO REPORTADO,A PIE,A PIE,20,MASCULINO,UNION LIBRE,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"20,011,000",1
23/03/2014,NORTE DE SANTANDER,CÚCUTA (CT),Domingo,20:00,BARRIO BELLAVISTA,URBANA,VEHICULO,NO REPORTADO,A PIE,A PIE,23,FEMENINO,SOLTERO,DESEMPLEADO,COMERCIO INTERNACIONAL,SUPERIOR,COLOMBIA,"20,011,000",1
25/03/2014,CAQUETÁ,FLORENCIA (CT),Martes,8:00,VDA.  ALTO REFLEJO,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,VEHICULO,A PIE,38,MASCULINO,CASADO,EMPLEADO PUBLICO,NO REPORTADA,SUPERIOR,COLOMBIA,"76,147,000",1
26/03/2014,ARAUCA,SARAVENA,Miércoles,15:00,VEREDA BARRANCONES,RURAL,VIAS PUBLICAS,ARMA BLANCA / CORTOPUNZANTE,A PIE,A PIE,43,MASCULINO,CASADO,EMPLEADO PARTICULAR,NO REPORTADA,SECUNDARIA,COLOMBIA,"66,001,000",1
